start,end,type,night
1643684490.0,1643685450.0,wake,2022-02-01
1643685930.0,1643686500.0,wake,2022-02-01
1643687200.0,1643688370.0,wake,2022-02-01
1643688950.0,1643688960.0,wake,2022-02-01
1643690320.0,1643690400.0,wake,2022-02-01
1643690750.0,1643691950.0,wake,2022-02-01
1643692430.0,1643693010.0,wake,2022-02-01
1643714250.0,1643714490.0,wake,2022-02-01
1643722950.0,1643722960.0,wake,2022-02-01
1643727220.0,1643728590.0,wake,2022-02-01
1643684440.0,1643685440.0,motion,2022-02-01
1643685900.0,1643686550.0,motion,2022-02-01
1643686940.0,1643689110.0,motion,2022-02-01
1643689590.0,1643689600.0,motion,2022-02-01
1643690260.0,1643691910.0,motion,2022-02-01
1643692320.0,1643693650.0,motion,2022-02-01
1643697180.0,1643697190.0,motion,2022-02-01
1643698560.0,1643698600.0,motion,2022-02-01
1643699070.0,1643699110.0,motion,2022-02-01
1643699730.0,1643699870.0,motion,2022-02-01
1643700410.0,1643700420.0,motion,2022-02-01
1643700980.0,1643700990.0,motion,2022-02-01
1643701480.0,1643701490.0,motion,2022-02-01
1643702670.0,1643702720.0,motion,2022-02-01
1643704760.0,1643704780.0,motion,2022-02-01
1643706220.0,1643706260.0,motion,2022-02-01
1643706870.0,1643706900.0,motion,2022-02-01
1643708180.0,1643708200.0,motion,2022-02-01
1643709420.0,1643709450.0,motion,2022-02-01
1643709930.0,1643709950.0,motion,2022-02-01
1643713080.0,1643713100.0,motion,2022-02-01
1643714130.0,1643714510.0,motion,2022-02-01
1643715230.0,1643715250.0,motion,2022-02-01
1643716560.0,1643716600.0,motion,2022-02-01
1643719390.0,1643719410.0,motion,2022-02-01
1643722900.0,1643723420.0,motion,2022-02-01
1643723900.0,1643723920.0,motion,2022-02-01
1643725220.0,1643725260.0,motion,2022-02-01
1643726430.0,1643726450.0,motion,2022-02-01
1643727160.0,1643728740.0,motion,2022-02-01
1643729090.0,1643729210.0,motion,2022-02-01
1643729530.0,1643730570.0,motion,2022-02-01
1643857350.0,1643858440.0,wake,2022-02-03
1643858770.0,1643859440.0,wake,2022-02-03
1643861760.0,1643863080.0,wake,2022-02-03
1643863880.0,1643864110.0,wake,2022-02-03
1643865140.0,1643865730.0,wake,2022-02-03
1643868390.0,1643868400.0,wake,2022-02-03
1643857300.0,1643859640.0,motion,2022-02-03
1643860180.0,1643860210.0,motion,2022-02-03
1643860580.0,1643860900.0,motion,2022-02-03
1643861510.0,1643864080.0,motion,2022-02-03
1643865100.0,1643865690.0,motion,2022-02-03
1643866990.0,1643867240.0,motion,2022-02-03
1643867650.0,1643867850.0,motion,2022-02-03
1643868310.0,1643868420.0,motion,2022-02-03
1643869280.0,1643869580.0,motion,2022-02-03
1643870800.0,1643870820.0,motion,2022-02-03
1643875620.0,1643875640.0,motion,2022-02-03
1643876480.0,1643876500.0,motion,2022-02-03
1643878390.0,1643878410.0,motion,2022-02-03
1643879780.0,1643879800.0,motion,2022-02-03
1643881450.0,1643881470.0,motion,2022-02-03
1643883590.0,1643883610.0,motion,2022-02-03
