timestamp,AUC_sum,DATETIME,label_wake
1646362800.0,514.341496,2022-03-03 22:00:00,1
1646362810.0,380.522544,2022-03-03 22:00:10,1
1646362820.0,308.959802,2022-03-03 22:00:20,1
1646362830.0,428.631859,2022-03-03 22:00:30,1
1646362840.0,329.199755,2022-03-03 22:00:40,1
1646362850.0,588.792871,2022-03-03 22:00:50,1
1646362860.0,419.08979,2022-03-03 22:01:00,1
1646362870.0,336.820985,2022-03-03 22:01:10,1
1646362880.0,547.9711090000001,2022-03-03 22:01:20,1
1646362890.0,197.01297,2022-03-03 22:01:30,1
1646362900.0,254.142528,2022-03-03 22:01:40,1
1646362910.0,446.106495,2022-03-03 22:01:50,1
1646362920.0,355.514507,2022-03-03 22:02:00,1
1646362930.0,72.29878700000002,2022-03-03 22:02:10,1
1646362940.0,483.182036,2022-03-03 22:02:20,1
1646362950.0,12.84445200000002,2022-03-03 22:02:30,1
1646362960.0,376.680907,2022-03-03 22:02:40,1
1646362970.0,703.97237,2022-03-03 22:02:50,1
1646362980.0,372.347612,2022-03-03 22:03:00,1
1646362990.0,59.47163100000001,2022-03-03 22:03:10,1
1646363000.0,125.001285,2022-03-03 22:03:20,1
1646363010.0,581.135886,2022-03-03 22:03:30,1
1646363020.0,391.330585,2022-03-03 22:03:40,1
1646363030.0,509.89966,2022-03-03 22:03:50,1
1646363040.0,493.390931,2022-03-03 22:04:00,1
1646363050.0,335.78029,2022-03-03 22:04:10,1
1646363060.0,478.567633,2022-03-03 22:04:20,1
1646363070.0,397.466729,2022-03-03 22:04:30,1
1646363080.0,372.01787,2022-03-03 22:04:40,1
1646363090.0,310.905795,2022-03-03 22:04:50,1
1646363100.0,345.152604,2022-03-03 22:05:00,1
1646363110.0,351.202797,2022-03-03 22:05:10,1
1646363120.0,326.008576,2022-03-03 22:05:20,1
1646363130.0,159.79960499999996,2022-03-03 22:05:30,1
1646363140.0,182.23976,2022-03-03 22:05:40,1
1646363150.0,337.329242,2022-03-03 22:05:50,1
1646363160.0,512.886613,2022-03-03 22:06:00,1
1646363170.0,511.190692,2022-03-03 22:06:10,1
1646363180.0,468.281015,2022-03-03 22:06:20,1
1646363190.0,327.59887,2022-03-03 22:06:30,1
1646363200.0,342.535812,2022-03-03 22:06:40,1
1646363210.0,428.307481,2022-03-03 22:06:50,1
1646363220.0,495.134102,2022-03-03 22:07:00,1
1646363230.0,458.652495,2022-03-03 22:07:10,1
1646363240.0,355.089153,2022-03-03 22:07:20,1
1646363250.0,348.692762,2022-03-03 22:07:30,1
1646363260.0,493.934654,2022-03-03 22:07:40,1
1646363270.0,538.186588,2022-03-03 22:07:50,1
1646363280.0,333.352742,2022-03-03 22:08:00,1
1646363290.0,587.624197,2022-03-03 22:08:10,1
1646363300.0,401.323723,2022-03-03 22:08:20,1
1646363310.0,149.15035300000002,2022-03-03 22:08:30,1
1646363320.0,75.13755599999999,2022-03-03 22:08:40,1
1646363330.0,14.653122999999994,2022-03-03 22:08:50,1
1646363340.0,40.60369300000003,2022-03-03 22:09:00,1
1646363350.0,516.721655,2022-03-03 22:09:10,1
1646363360.0,216.473053,2022-03-03 22:09:20,1
1646363370.0,12.591255000000007,2022-03-03 22:09:30,1
1646363380.0,8.425219000000007,2022-03-03 22:09:40,1
1646363390.0,585.802698,2022-03-03 22:09:50,1
1646363400.0,399.658554,2022-03-03 22:10:00,1
1646363410.0,274.847193,2022-03-03 22:10:10,1
1646363420.0,198.862803,2022-03-03 22:10:20,1
1646363430.0,280.331518,2022-03-03 22:10:30,1
1646363440.0,352.6295,2022-03-03 22:10:40,1
1646363450.0,205.507081,2022-03-03 22:10:50,1
1646363460.0,104.431353,2022-03-03 22:11:00,1
1646363470.0,5.708148999999997,2022-03-03 22:11:10,1
1646363480.0,344.383097,2022-03-03 22:11:20,1
1646363490.0,293.892624,2022-03-03 22:11:30,1
1646363500.0,7.588177000000005,2022-03-03 22:11:40,1
1646363510.0,4.834371000000006,2022-03-03 22:11:50,1
1646363520.0,4.502986000000004,2022-03-03 22:12:00,1
1646363530.0,5.319023000000003,2022-03-03 22:12:10,1
1646363540.0,5.418302000000003,2022-03-03 22:12:20,1
1646363550.0,4.798759000000008,2022-03-03 22:12:30,1
1646363560.0,578.634652,2022-03-03 22:12:40,1
1646363570.0,56.24009699999998,2022-03-03 22:12:50,1
1646363580.0,19.851123,2022-03-03 22:13:00,1
1646363590.0,7.701619000000008,2022-03-03 22:13:10,1
1646363600.0,17.659832,2022-03-03 22:13:20,1
1646363610.0,338.878066,2022-03-03 22:13:30,1
1646363620.0,8.830281000000003,2022-03-03 22:13:40,1
1646363630.0,388.345412,2022-03-03 22:13:50,1
1646363640.0,443.884345,2022-03-03 22:14:00,1
1646363650.0,545.739921,2022-03-03 22:14:10,1
1646363660.0,538.465178,2022-03-03 22:14:20,1
1646363670.0,102.807535,2022-03-03 22:14:30,1
1646363680.0,4.481112999999997,2022-03-03 22:14:40,1
1646363690.0,4.717154999999992,2022-03-03 22:14:50,1
1646363700.0,4.121567999999989,2022-03-03 22:15:00,1
1646363710.0,106.398393,2022-03-03 22:15:10,1
1646363720.0,96.79980099999996,2022-03-03 22:15:20,1
1646363730.0,3.20640699999998,2022-03-03 22:15:30,1
1646363740.0,3.0574889999999817,2022-03-03 22:15:40,1
1646363750.0,2.8304829999999788,2022-03-03 22:15:50,1
1646363760.0,3.618193999999977,2022-03-03 22:16:00,1
1646363770.0,498.623657,2022-03-03 22:16:10,1
1646363780.0,435.018503,2022-03-03 22:16:20,1
1646363790.0,411.193766,2022-03-03 22:16:30,1
1646363800.0,104.50174799999998,2022-03-03 22:16:40,1
1646363810.0,280.622848,2022-03-03 22:16:50,1
1646363820.0,117.986339,2022-03-03 22:17:00,1
1646363830.0,619.407617,2022-03-03 22:17:10,1
1646363840.0,433.502388,2022-03-03 22:17:20,1
1646363850.0,448.889391,2022-03-03 22:17:30,1
1646363860.0,146.673932,2022-03-03 22:17:40,1
1646363870.0,34.64740200000001,2022-03-03 22:17:50,1
1646363880.0,29.064513000000005,2022-03-03 22:18:00,1
1646363890.0,146.84295699999998,2022-03-03 22:18:10,1
1646363900.0,419.872952,2022-03-03 22:18:20,1
1646363910.0,530.717054,2022-03-03 22:18:30,1
1646363920.0,238.628206,2022-03-03 22:18:40,1
1646363930.0,16.923060000000003,2022-03-03 22:18:50,1
1646363940.0,378.511099,2022-03-03 22:19:00,1
1646363950.0,365.337599,2022-03-03 22:19:10,1
1646363960.0,22.306686999999982,2022-03-03 22:19:20,1
1646363970.0,387.128059,2022-03-03 22:19:30,1
1646363980.0,385.513258,2022-03-03 22:19:40,1
