timestamp,AUC_sum
1651543200.0,64.459499
1651543210.0,19.17338300000001
1651543220.0,12.958227000000011
1651543230.0,13.055334000000006
1651543240.0,13.125492
1651543250.0,18.668808000000023
1651543260.0,34.181099
1651543270.0,26.647492000000017
1651543280.0,203.244758
1651543290.0,86.68058800000001
1651543300.0,153.261777
1651543310.0,175.501742
1651543320.0,202.668622
1651543330.0,76.838764
1651543340.0,377.587032
1651543350.0,35.125949
1651543360.0,424.380991
1651543370.0,275.951792
1651543380.0,159.680408
1651543390.0,300.021194
1651543400.0,367.517883
1651543410.0,159.46173499999998
1651543420.0,307.085109
1651543430.0,281.082709
1651543440.0,291.062093
1651543450.0,134.422452
1651543460.0,207.411976
1651543470.0,438.424371
1651543480.0,495.189271
1651543490.0,463.215667
1651543500.0,183.122651
1651543510.0,447.671288
1651543520.0,229.747269
1651543530.0,116.334436
1651543540.0,88.900598
1651543550.0,98.210877
1651543560.0,144.666149
1651543570.0,619.298642
1651543580.0,384.838657
1651543590.0,354.417992
1651543600.0,227.922482
1651543610.0,220.026562
1651543620.0,115.921387
1651543630.0,230.029442
1651543640.0,147.934552
1651543650.0,173.27977800000002
1651543660.0,238.024685
1651543670.0,272.906326
1651543680.0,200.334349
1651543690.0,477.648918
1651543700.0,402.85906
1651543710.0,222.856896
1651543720.0,183.15204
1651543730.0,144.154913
1651543740.0,381.320664
1651543750.0,461.290802
1651543760.0,324.582485
1651543770.0,367.128768
1651543780.0,242.013606
1651543790.0,297.056429
1651543800.0,377.629377
1651543810.0,330.410387
1651543820.0,187.296701
1651543830.0,172.85804299999998
1651543840.0,521.3803389999999
1651543850.0,384.945575
1651543860.0,291.282781
1651543870.0,87.26309499999999
1651543880.0,14.11482500000001
1651543890.0,17.64000800000001
1651543900.0,6.024361000000001
1651543910.0,78.62098200000001
1651543920.0,117.58297799999998
1651543930.0,305.74472
1651543940.0,65.86841299999998
1651543950.0,129.32358499999998
1651543960.0,164.482484
1651543970.0,51.775321000000005
1651543980.0,551.235193
1651543990.0,188.73807
1651544000.0,312.345438
1651544010.0,297.896791
1651544020.0,388.844596
1651544030.0,474.965204
1651544040.0,491.486766
1651544050.0,367.047348
1651544060.0,99.549608
1651544070.0,362.552736
1651544080.0,458.381085
1651544090.0,259.164189
1651544100.0,10.505754000000016
1651544110.0,438.829041
1651544120.0,238.418077
1651544130.0,565.134067
1651544140.0,604.153155
1651544150.0,379.77898
1651544160.0,386.1392
1651544170.0,121.879381
1651544180.0,57.40533800000001
1651544190.0,73.02927800000002
1651544200.0,16.252118
1651544210.0,5.181576999999996
1651544220.0,16.726850000000002
1651544230.0,121.83864599999998
1651544240.0,37.60526799999998
1651544250.0,86.39103
1651544260.0,42.41141500000002
1651544270.0,8.745824000000011
1651544280.0,19.035865
1651544290.0,8.016851999999995
1651544300.0,5.813232000000005
1651544310.0,4.729616000000004
1651544320.0,4.589696000000009
1651544330.0,4.536037000000007
1651544340.0,7.760668000000007
1651544350.0,41.75073100000001
1651544360.0,7.851517999999974
1651544370.0,96.841568
1651544380.0,64.99577400000003
1651544390.0,11.55728199999999
1651544400.0,150.945324
1651544410.0,49.634815
1651544420.0,9.789007999999995
1651544430.0,4.675539999999999
1651544440.0,103.886622
1651544450.0,42.975334
1651544460.0,114.942935
1651544470.0,35.999661
1651544480.0,4.128638000000004
1651544490.0,4.0715180000000055
1651544500.0,6.389249
1651544510.0,4.548960999999993
1651544520.0,6.139149999999989
1651544530.0,4.2110119999999895
1651544540.0,3.436368999999994
1651544550.0,3.728758999999989
1651544560.0,233.365997
1651544570.0,610.2717710000001
1651544580.0,61.318379
1651544590.0,21.755141000000016
1651544600.0,8.969415000000009
1651544610.0,3.470340999999995
1651544620.0,2.8539159999999995
1651544630.0,3.087576
1651544640.0,3.1015630000000005
1651544650.0,5.589660000000002
1651544660.0,248.787266
1651544670.0,57.648939
1651544680.0,151.94317199999998
1651544690.0,19.28022900000001
1651544700.0,5.591809999999999
1651544710.0,3.054788000000006
1651544720.0,3.2496510000000054
1651544730.0,2.9241630000000054
1651544740.0,2.8182780000000025
1651544750.0,2.6362089999999965
1651544760.0,2.6650589999999954
1651544770.0,2.6043279999999984
1651544780.0,9.665837999999988
1651544790.0,8.817825999999977
1651544800.0,13.98904499999999
1651544810.0,5.262565000000002
1651544820.0,4.928999000000005
1651544830.0,2.5519100000000083
1651544840.0,2.0067160000000066
1651544850.0,3.777692000000008
1651544860.0,7.091826
1651544870.0,3.1393870000000024
1651544880.0,2.8852000000000038
1651544890.0,2.8149810000000053
1651544900.0,3.139315999999997
1651544910.0,586.742227
1651544920.0,54.540587
1651544930.0,10.20736200000001
1651544940.0,17.253246999999998
1651544950.0,23.243258999999995
1651544960.0,7.885271000000003
1651544970.0,3.166262
1651544980.0,7.186345000000002
1651544990.0,82.81703999999999
1651545000.0,5.075970999999997
1651545010.0,3.3506129999999965
1651545020.0,3.751693999999999
1651545030.0,4.738333999999997
1651545040.0,5.565545
1651545050.0,3.393581999999996
1651545060.0,2.782977999999994
1651545070.0,40.94411699999999
1651545080.0,26.71616200000001
1651545090.0,4.660235000000004
1651545100.0,13.748407999999994
1651545110.0,4.859141999999999
1651545120.0,5.158894000000015
1651545130.0,4.735704000000012
1651545140.0,4.673498000000008
1651545150.0,5.070108000000004
1651545160.0,5.756699999999995
1651545170.0,223.263625
1651545180.0,180.644713
1651545190.0,13.916800999999992
1651545200.0,7.265013000000002
1651545210.0,99.101007
1651545220.0,187.715802
1651545230.0,217.643333
1651545240.0,171.15453399999998
1651545250.0,117.510283
1651545260.0,210.420857
1651545270.0,224.213859
1651545280.0,172.706485
1651545290.0,122.454533
1651545300.0,111.066046
1651545310.0,7.679351
1651545320.0,36.120392
1651545330.0,20.609868
1651545340.0,6.395849000000002
1651545350.0,3.980887999999998
1651545360.0,150.680934
1651545370.0,56.84495100000002
1651545380.0,15.716794000000018
1651545390.0,287.446325
1651545400.0,410.474381
1651545410.0,488.363247
1651545420.0,127.46706
1651545430.0,466.898522
1651545440.0,330.664248
1651545450.0,30.637019000000013
1651545460.0,5.899087000000007
1651545470.0,3.122777000000001
1651545480.0,278.547845
1651545490.0,44.927041
1651545500.0,3.565593000000003
1651545510.0,3.888221000000004
1651545520.0,28.371975999999965
1651545530.0,15.846409
1651545540.0,21.090952999999992
1651545550.0,32.771707000000006
