start,end,type,night
1639105300.0,1639105710.0,wake,2021-12-10
1639107140.0,1639107690.0,wake,2021-12-10
1639108130.0,1639108210.0,wake,2021-12-10
1639108610.0,1639108650.0,wake,2021-12-10
1639109230.0,1639109340.0,wake,2021-12-10
1639111510.0,1639112420.0,wake,2021-12-10
1639113110.0,1639114060.0,wake,2021-12-10
1639114470.0,1639116490.0,wake,2021-12-10
1639118110.0,1639118720.0,wake,2021-12-10
1639121530.0,1639121980.0,wake,2021-12-10
1639151480.0,1639151530.0,wake,2021-12-10
1639105260.0,1639105890.0,motion,2021-12-10
1639106610.0,1639106740.0,motion,2021-12-10
1639107090.0,1639108160.0,motion,2021-12-10
1639108520.0,1639109330.0,motion,2021-12-10
1639109860.0,1639110680.0,motion,2021-12-10
1639111040.0,1639112470.0,motion,2021-12-10
1639112790.0,1639116990.0,motion,2021-12-10
1639117360.0,1639117380.0,motion,2021-12-10
1639117840.0,1639119530.0,motion,2021-12-10
1639120440.0,1639120450.0,motion,2021-12-10
1639121120.0,1639121130.0,motion,2021-12-10
1639121490.0,1639121980.0,motion,2021-12-10
1639123710.0,1639123730.0,motion,2021-12-10
1639127640.0,1639127670.0,motion,2021-12-10
1639129240.0,1639129260.0,motion,2021-12-10
1639132020.0,1639132050.0,motion,2021-12-10
1639134230.0,1639134240.0,motion,2021-12-10
1639138690.0,1639138710.0,motion,2021-12-10
1639139330.0,1639139350.0,motion,2021-12-10
1639139970.0,1639139990.0,motion,2021-12-10
1639143770.0,1639143790.0,motion,2021-12-10
1639144610.0,1639144630.0,motion,2021-12-10
1639147800.0,1639147820.0,motion,2021-12-10
1639148860.0,1639148880.0,motion,2021-12-10
1639150990.0,1639151510.0,motion,2021-12-10
1639191690.0,1639199670.0,wake,2021-12-11
1639200120.0,1639200200.0,wake,2021-12-11
1639200690.0,1639201050.0,wake,2021-12-11
1639201380.0,1639202560.0,wake,2021-12-11
1639203140.0,1639203390.0,wake,2021-12-11
1639204110.0,1639205180.0,wake,2021-12-11
1639206180.0,1639206400.0,wake,2021-12-11
1639231510.0,1639231660.0,wake,2021-12-11
1639233240.0,1639235650.0,wake,2021-12-11
1639235960.0,1639238310.0,wake,2021-12-11
1639191620.0,1639201030.0,motion,2021-12-11
1639201350.0,1639202540.0,motion,2021-12-11
1639202860.0,1639205170.0,motion,2021-12-11
