timestamp,date,is_wake
1639105200.0,2021-12-09,0
1639105210.0,2021-12-09,0
1639105220.0,2021-12-09,0
1639105230.0,2021-12-09,0
1639105240.0,2021-12-09,0
1639105250.0,2021-12-09,0
1639105260.0,2021-12-09,0
1639105270.0,2021-12-09,0
1639105280.0,2021-12-09,0
1639105290.0,2021-12-09,0
1639105300.0,2021-12-09,1
1639105310.0,2021-12-09,1
1639105320.0,2021-12-09,1
1639105330.0,2021-12-09,1
1639105340.0,2021-12-09,1
1639105350.0,2021-12-09,1
1639105360.0,2021-12-09,1
1639105370.0,2021-12-09,1
1639105380.0,2021-12-09,1
1639105390.0,2021-12-09,1
1639105400.0,2021-12-09,1
1639105410.0,2021-12-09,1
1639105420.0,2021-12-09,1
1639105430.0,2021-12-09,1
1639105440.0,2021-12-09,1
1639105450.0,2021-12-09,1
1639105460.0,2021-12-09,1
1639105470.0,2021-12-09,1
1639105480.0,2021-12-09,1
1639105490.0,2021-12-09,1
1639105500.0,2021-12-09,1
1639105510.0,2021-12-09,1
1639105520.0,2021-12-09,1
1639105530.0,2021-12-09,1
1639105540.0,2021-12-09,1
1639105550.0,2021-12-09,1
1639105560.0,2021-12-09,1
1639105570.0,2021-12-09,1
1639105580.0,2021-12-09,1
1639105590.0,2021-12-09,1
1639105600.0,2021-12-09,1
1639105610.0,2021-12-09,1
1639105620.0,2021-12-09,1
1639105630.0,2021-12-09,1
1639105640.0,2021-12-09,1
1639105650.0,2021-12-09,1
1639105660.0,2021-12-09,1
1639105670.0,2021-12-09,1
1639105680.0,2021-12-09,1
1639105690.0,2021-12-09,1
1639105700.0,2021-12-09,1
1639105710.0,2021-12-09,0
1639105720.0,2021-12-09,0
1639105730.0,2021-12-09,0
1639105740.0,2021-12-09,0
1639105750.0,2021-12-09,0
1639105760.0,2021-12-09,0
1639105770.0,2021-12-09,0
1639105780.0,2021-12-09,0
1639105790.0,2021-12-09,0
1639105800.0,2021-12-09,0
1639105810.0,2021-12-09,0
1639105820.0,2021-12-09,0
1639105830.0,2021-12-09,0
1639105840.0,2021-12-09,0
1639105850.0,2021-12-09,0
1639105860.0,2021-12-09,0
1639105870.0,2021-12-09,0
1639105880.0,2021-12-09,0
1639105890.0,2021-12-09,0
1639105900.0,2021-12-09,0
1639105910.0,2021-12-09,0
1639105920.0,2021-12-09,0
1639105930.0,2021-12-09,0
1639105940.0,2021-12-09,0
1639105950.0,2021-12-09,0
1639105960.0,2021-12-09,0
1639105970.0,2021-12-09,0
1639105980.0,2021-12-09,0
1639105990.0,2021-12-09,0
1639106000.0,2021-12-09,0
1639106010.0,2021-12-09,0
1639106020.0,2021-12-09,0
1639106030.0,2021-12-09,0
1639106040.0,2021-12-09,0
1639106050.0,2021-12-09,0
1639106060.0,2021-12-09,0
1639106070.0,2021-12-09,0
1639106080.0,2021-12-09,0
1639106090.0,2021-12-09,0
1639106100.0,2021-12-09,0
1639106110.0,2021-12-09,0
1639106120.0,2021-12-09,0
1639106130.0,2021-12-09,0
1639106140.0,2021-12-09,0
1639106150.0,2021-12-09,0
1639106160.0,2021-12-09,0
1639106170.0,2021-12-09,0
1639106180.0,2021-12-09,0
1639106190.0,2021-12-09,0
1639106200.0,2021-12-09,0
1639106210.0,2021-12-09,0
1639106220.0,2021-12-09,0
1639106230.0,2021-12-09,0
1639106240.0,2021-12-09,0
1639106250.0,2021-12-09,0
1639106260.0,2021-12-09,0
1639106270.0,2021-12-09,0
1639106280.0,2021-12-09,0
1639106290.0,2021-12-09,0
1639106300.0,2021-12-09,0
1639106310.0,2021-12-09,0
1639106320.0,2021-12-09,0
1639106330.0,2021-12-09,0
1639106340.0,2021-12-09,0
1639106350.0,2021-12-09,0
1639106360.0,2021-12-09,0
1639106370.0,2021-12-09,0
1639106380.0,2021-12-09,0
1639106390.0,2021-12-09,0
1639106400.0,2021-12-09,0
1639106410.0,2021-12-09,0
1639106420.0,2021-12-09,0
1639106430.0,2021-12-09,0
1639106440.0,2021-12-09,0
1639106450.0,2021-12-09,0
1639106460.0,2021-12-09,0
1639106470.0,2021-12-09,0
1639106480.0,2021-12-09,0
1639106490.0,2021-12-09,0
1639106500.0,2021-12-09,0
1639106510.0,2021-12-09,0
1639106520.0,2021-12-09,0
1639106530.0,2021-12-09,0
1639106540.0,2021-12-09,0
1639106550.0,2021-12-09,0
1639106560.0,2021-12-09,0
1639106570.0,2021-12-09,0
1639106580.0,2021-12-09,0
1639106590.0,2021-12-09,0
1639106600.0,2021-12-09,0
1639106610.0,2021-12-09,0
1639106620.0,2021-12-09,0
1639106630.0,2021-12-09,0
1639106640.0,2021-12-09,0
1639106650.0,2021-12-09,0
1639106660.0,2021-12-09,0
1639106670.0,2021-12-09,0
1639106680.0,2021-12-09,0
1639106690.0,2021-12-09,0
1639106700.0,2021-12-09,0
1639106710.0,2021-12-09,0
1639106720.0,2021-12-09,0
1639106730.0,2021-12-09,0
1639106740.0,2021-12-09,0
1639106750.0,2021-12-09,0
1639106760.0,2021-12-09,0
1639106770.0,2021-12-09,0
1639106780.0,2021-12-09,0
1639106790.0,2021-12-09,0
1639106800.0,2021-12-09,0
1639106810.0,2021-12-09,0
1639106820.0,2021-12-09,0
1639106830.0,2021-12-09,0
1639106840.0,2021-12-09,0
1639106850.0,2021-12-09,0
1639106860.0,2021-12-09,0
1639106870.0,2021-12-09,0
1639106880.0,2021-12-09,0
1639106890.0,2021-12-09,0
1639106900.0,2021-12-09,0
1639106910.0,2021-12-09,0
1639106920.0,2021-12-09,0
1639106930.0,2021-12-09,0
1639106940.0,2021-12-09,0
1639106950.0,2021-12-09,0
1639106960.0,2021-12-09,0
1639106970.0,2021-12-09,0
1639106980.0,2021-12-09,0
1639106990.0,2021-12-09,0
1639107000.0,2021-12-09,0
1639107010.0,2021-12-09,0
1639107020.0,2021-12-09,0
1639107030.0,2021-12-09,0
1639107040.0,2021-12-09,0
1639107050.0,2021-12-09,0
1639107060.0,2021-12-09,0
1639107070.0,2021-12-09,0
1639107080.0,2021-12-09,0
