timestamp,AUC_sum
1644980400.0,109.79907199999998
1644980410.0,197.426469
1644980420.0,138.85551099999998
1644980430.0,20.247657999999998
1644980440.0,203.179203
1644980450.0,109.404429
1644980460.0,25.969047
1644980470.0,211.602891
1644980480.0,193.77166
1644980490.0,24.676348000000008
1644980500.0,325.732776
1644980510.0,541.846723
1644980520.0,173.743595
1644980530.0,183.039756
1644980540.0,190.920004
1644980550.0,104.315297
1644980560.0,167.32537
1644980570.0,169.088905
1644980580.0,61.74488800000002
1644980590.0,63.458107000000005
1644980600.0,19.19043700000001
1644980610.0,92.755024
1644980620.0,43.45940100000001
1644980630.0,28.732706000000015
1644980640.0,30.761489999999984
1644980650.0,93.97308200000002
1644980660.0,96.62546400000002
1644980670.0,361.779458
1644980680.0,92.034448
1644980690.0,393.337267
1644980700.0,432.415599
1644980710.0,359.700182
1644980720.0,312.661374
1644980730.0,93.88721600000002
1644980740.0,59.713864000000015
1644980750.0,271.088038
1644980760.0,25.004861
1644980770.0,233.37332
1644980780.0,554.065502
1644980790.0,418.695268
1644980800.0,106.744039
1644980810.0,131.460789
1644980820.0,40.81527800000001
1644980830.0,127.342548
1644980840.0,69.439889
1644980850.0,73.77915800000001
1644980860.0,112.531784
1644980870.0,69.88598200000001
1644980880.0,96.728825
1644980890.0,112.282698
1644980900.0,216.684371
1644980910.0,177.517901
1644980920.0,157.878068
1644980930.0,134.366758
1644980940.0,199.565546
1644980950.0,44.15456599999998
1644980960.0,18.884031999999998
1644980970.0,381.552726
1644980980.0,237.115179
1644980990.0,221.031904
1644981000.0,129.94414999999998
1644981010.0,236.020443
1644981020.0,81.46756900000001
1644981030.0,38.755136000000014
1644981040.0,103.867783
1644981050.0,298.997187
1644981060.0,160.578378
1644981070.0,95.999194
1644981080.0,63.80868000000001
1644981090.0,216.830467
1644981100.0,46.98385099999999
1644981110.0,53.545833
1644981120.0,15.460863000000003
1644981130.0,227.853016
1644981140.0,72.470289
1644981150.0,47.214477
1644981160.0,167.513346
1644981170.0,66.142551
1644981180.0,221.458899
1644981190.0,105.320134
1644981200.0,393.992679
1644981210.0,227.064316
1644981220.0,77.28536100000001
1644981230.0,56.62216699999998
1644981240.0,144.130338
1644981250.0,51.334092000000005
1644981260.0,15.75353400000001
1644981270.0,33.834540999999994
1644981280.0,345.166972
1644981290.0,310.821927
1644981300.0,365.597866
1644981310.0,378.581049
1644981320.0,458.393521
1644981330.0,344.180085
1644981340.0,172.076805
1644981350.0,421.727195
1644981360.0,439.638483
1644981370.0,401.151256
1644981380.0,367.164007
1644981390.0,273.93912
1644981400.0,425.450416
1644981410.0,343.208279
1644981420.0,32.002678
1644981430.0,313.572931
1644981440.0,449.936179
1644981450.0,312.607177
1644981460.0,335.691434
1644981470.0,295.766298
1644981480.0,50.055626
1644981490.0,17.59447000000001
1644981500.0,406.886081
1644981510.0,324.193834
1644981520.0,361.25205
1644981530.0,271.7054
1644981540.0,273.873804
1644981550.0,441.082816
1644981560.0,230.458691
1644981570.0,222.285841
1644981580.0,199.218978
1644981590.0,109.371929
1644981600.0,217.471344
1644981610.0,344.9758
1644981620.0,258.924284
