start,end,type,night
1640401310.0,1640401750.0,wake,2021-12-25
1640402450.0,1640402460.0,wake,2021-12-25
1640402800.0,1640402980.0,wake,2021-12-25
1640404490.0,1640405300.0,wake,2021-12-25
1640406180.0,1640406900.0,wake,2021-12-25
1640407470.0,1640408470.0,wake,2021-12-25
1640409550.0,1640409760.0,wake,2021-12-25
1640410080.0,1640410320.0,wake,2021-12-25
1640412470.0,1640412600.0,wake,2021-12-25
1640412970.0,1640413030.0,wake,2021-12-25
1640413570.0,1640413580.0,wake,2021-12-25
1640414520.0,1640414570.0,wake,2021-12-25
1640416870.0,1640417240.0,wake,2021-12-25
1640419130.0,1640419930.0,wake,2021-12-25
1640420780.0,1640420980.0,wake,2021-12-25
1640422150.0,1640422180.0,wake,2021-12-25
1640423690.0,1640423850.0,wake,2021-12-25
1640401290.0,1640403760.0,motion,2021-12-25
1640404190.0,1640405710.0,motion,2021-12-25
1640406090.0,1640406990.0,motion,2021-12-25
1640407410.0,1640408920.0,motion,2021-12-25
1640409350.0,1640410320.0,motion,2021-12-25
1640412410.0,1640413000.0,motion,2021-12-25
1640413340.0,1640413590.0,motion,2021-12-25
1640414240.0,1640414560.0,motion,2021-12-25
1640415130.0,1640415140.0,motion,2021-12-25
1640416490.0,1640416510.0,motion,2021-12-25
1640416840.0,1640417600.0,motion,2021-12-25
1640417970.0,1640417980.0,motion,2021-12-25
1640419090.0,1640420120.0,motion,2021-12-25
1640420480.0,1640421570.0,motion,2021-12-25
1640422100.0,1640422160.0,motion,2021-12-25
1640423640.0,1640424040.0,motion,2021-12-25
1640424380.0,1640424410.0,motion,2021-12-25
1640435450.0,1640435480.0,motion,2021-12-25
1640440370.0,1640440390.0,motion,2021-12-25
1640441120.0,1640441140.0,motion,2021-12-25
1640441980.0,1640441990.0,motion,2021-12-25
1640445610.0,1640445620.0,motion,2021-12-25
1640315420.0,1640315550.0,wake,2021-12-24
1640315900.0,1640316840.0,wake,2021-12-24
1640317230.0,1640318270.0,wake,2021-12-24
1640320740.0,1640321600.0,wake,2021-12-24
1640322170.0,1640322350.0,wake,2021-12-24
1640322740.0,1640322880.0,wake,2021-12-24
1640323600.0,1640323670.0,wake,2021-12-24
1640324050.0,1640326380.0,wake,2021-12-24
1640326690.0,1640326890.0,wake,2021-12-24
1640327370.0,1640327410.0,wake,2021-12-24
1640327980.0,1640328890.0,wake,2021-12-24
1640329250.0,1640329420.0,wake,2021-12-24
1640329920.0,1640331250.0,wake,2021-12-24
1640333280.0,1640333340.0,wake,2021-12-24
1640315350.0,1640318250.0,motion,2021-12-24
1640320690.0,1640322340.0,motion,2021-12-24
1640322670.0,1640323080.0,motion,2021-12-24
1640323410.0,1640327390.0,motion,2021-12-24
1640327960.0,1640331420.0,motion,2021-12-24
1640332110.0,1640332360.0,motion,2021-12-24
1640333250.0,1640333300.0,motion,2021-12-24
1640344340.0,1640344350.0,motion,2021-12-24
1640351700.0,1640351720.0,motion,2021-12-24
1640355170.0,1640355190.0,motion,2021-12-24
1640356130.0,1640356160.0,motion,2021-12-24
1640357630.0,1640357690.0,motion,2021-12-24
1640359810.0,1640359840.0,motion,2021-12-24
1640361140.0,1640361170.0,motion,2021-12-24
1640493430.0,1640493680.0,wake,2021-12-26
1640493990.0,1640494560.0,wake,2021-12-26
1640495980.0,1640496090.0,wake,2021-12-26
1640497090.0,1640497820.0,wake,2021-12-26
1640498250.0,1640498880.0,wake,2021-12-26
1640500090.0,1640501280.0,wake,2021-12-26
1640501820.0,1640502680.0,wake,2021-12-26
1640503300.0,1640503740.0,wake,2021-12-26
1640504530.0,1640504740.0,wake,2021-12-26
1640505180.0,1640506420.0,wake,2021-12-26
1640507110.0,1640507150.0,wake,2021-12-26
1640507480.0,1640507510.0,wake,2021-12-26
1640508130.0,1640508230.0,wake,2021-12-26
1640508820.0,1640509500.0,wake,2021-12-26
1640510120.0,1640510730.0,wake,2021-12-26
1640511630.0,1640511710.0,wake,2021-12-26
1640487850.0,1640487880.0,motion,2021-12-26
1640488370.0,1640488770.0,motion,2021-12-26
1640490120.0,1640490290.0,motion,2021-12-26
1640491900.0,1640491910.0,motion,2021-12-26
1640493070.0,1640493080.0,motion,2021-12-26
1640493390.0,1640494840.0,motion,2021-12-26
1640495220.0,1640495240.0,motion,2021-12-26
1640495730.0,1640496160.0,motion,2021-12-26
1640497060.0,1640498870.0,motion,2021-12-26
1640499700.0,1640503840.0,motion,2021-12-26
1640504300.0,1640507470.0,motion,2021-12-26
1640508090.0,1640511130.0,motion,2021-12-26
1640511580.0,1640511690.0,motion,2021-12-26
1640512070.0,1640512080.0,motion,2021-12-26
1640512400.0,1640512420.0,motion,2021-12-26
1640512920.0,1640512950.0,motion,2021-12-26
1640522560.0,1640522580.0,motion,2021-12-26
1640524370.0,1640524390.0,motion,2021-12-26
1640524750.0,1640524770.0,motion,2021-12-26
1640529910.0,1640529930.0,motion,2021-12-26
1640577570.0,1640578040.0,wake,2021-12-27
1640578530.0,1640578960.0,wake,2021-12-27
1640580490.0,1640580540.0,wake,2021-12-27
1640580870.0,1640582060.0,wake,2021-12-27
1640582670.0,1640582730.0,wake,2021-12-27
1640583200.0,1640583260.0,wake,2021-12-27
1640583760.0,1640583860.0,wake,2021-12-27
1640585150.0,1640585810.0,wake,2021-12-27
1640587700.0,1640587810.0,wake,2021-12-27
1640620410.0,1640620640.0,wake,2021-12-27
1640576980.0,1640579480.0,motion,2021-12-27
1640580050.0,1640580070.0,motion,2021-12-27
1640580440.0,1640580500.0,motion,2021-12-27
1640580840.0,1640582040.0,motion,2021-12-27
1640582380.0,1640583290.0,motion,2021-12-27
1640583640.0,1640584170.0,motion,2021-12-27
1640584610.0,1640584730.0,motion,2021-12-27
1640585080.0,1640585940.0,motion,2021-12-27
1640587550.0,1640587810.0,motion,2021-12-27
1640588460.0,1640588480.0,motion,2021-12-27
1640603430.0,1640603470.0,motion,2021-12-27
1640610190.0,1640610210.0,motion,2021-12-27
1640610540.0,1640610580.0,motion,2021-12-27
1640614530.0,1640614570.0,motion,2021-12-27
1640615120.0,1640615140.0,motion,2021-12-27
1640618310.0,1640618330.0,motion,2021-12-27
1640620210.0,1640620610.0,motion,2021-12-27
1640228630.0,1640228900.0,wake,2021-12-23
1640229340.0,1640232110.0,wake,2021-12-23
1640232460.0,1640234910.0,wake,2021-12-23
1640235650.0,1640238350.0,wake,2021-12-23
1640239210.0,1640240570.0,wake,2021-12-23
1640241020.0,1640241140.0,wake,2021-12-23
1640241460.0,1640243090.0,wake,2021-12-23
1640243660.0,1640243690.0,wake,2021-12-23
