start,end,type,night
1648864950.0,1648866000.0,wake,2022-04-02
1648866440.0,1648867100.0,wake,2022-04-02
1648867760.0,1648867840.0,wake,2022-04-02
1648868590.0,1648868910.0,wake,2022-04-02
1648870410.0,1648870820.0,wake,2022-04-02
1648871210.0,1648871310.0,wake,2022-04-02
1648871720.0,1648871800.0,wake,2022-04-02
1648872930.0,1648872980.0,wake,2022-04-02
1648874040.0,1648874110.0,wake,2022-04-02
1648875190.0,1648878390.0,wake,2022-04-02
1648878930.0,1648879160.0,wake,2022-04-02
1648880500.0,1648880840.0,wake,2022-04-02
1648881580.0,1648881630.0,wake,2022-04-02
1648883170.0,1648883210.0,wake,2022-04-02
1648885760.0,1648885860.0,wake,2022-04-02
1648886630.0,1648886700.0,wake,2022-04-02
1648887870.0,1648888000.0,wake,2022-04-02
1648888330.0,1648889900.0,wake,2022-04-02
1648891140.0,1648891670.0,wake,2022-04-02
1648892330.0,1648892710.0,wake,2022-04-02
1648864820.0,1648865970.0,motion,2022-04-02
1648866380.0,1648867080.0,motion,2022-04-02
1648867730.0,1648867820.0,motion,2022-04-02
1648868560.0,1648868890.0,motion,2022-04-02
1648869380.0,1648871290.0,motion,2022-04-02
1648871700.0,1648872030.0,motion,2022-04-02
1648872890.0,1648872950.0,motion,2022-04-02
1648873260.0,1648873360.0,motion,2022-04-02
1648873920.0,1648874060.0,motion,2022-04-02
1648874930.0,1648879290.0,motion,2022-04-02
1648879740.0,1648879910.0,motion,2022-04-02
1648880260.0,1648880940.0,motion,2022-04-02
1648881540.0,1648881780.0,motion,2022-04-02
1648882400.0,1648882590.0,motion,2022-04-02
1648883010.0,1648883180.0,motion,2022-04-02
1648884090.0,1648884290.0,motion,2022-04-02
1648885320.0,1648885820.0,motion,2022-04-02
1648886290.0,1648886660.0,motion,2022-04-02
1648887280.0,1648887300.0,motion,2022-04-02
1648887790.0,1648889870.0,motion,2022-04-02
1648890470.0,1648890480.0,motion,2022-04-02
1648890930.0,1648891640.0,motion,2022-04-02
1648892210.0,1648893450.0,motion,2022-04-02
1648895860.0,1648895880.0,motion,2022-04-02
1648899570.0,1648899620.0,motion,2022-04-02
1648904020.0,1648904040.0,motion,2022-04-02
1648909240.0,1648909260.0,motion,2022-04-02
1648910260.0,1648910280.0,motion,2022-04-02
1648953310.0,1648954980.0,wake,2022-04-03
1648955430.0,1648955700.0,wake,2022-04-03
1648957440.0,1648958550.0,wake,2022-04-03
1648958950.0,1648959190.0,wake,2022-04-03
1648959540.0,1648959750.0,wake,2022-04-03
