start,end,type,night
1645412620.0,1645413000.0,wake,2022-02-21
1645414630.0,1645414660.0,wake,2022-02-21
1645415730.0,1645415760.0,wake,2022-02-21
1645416960.0,1645417010.0,wake,2022-02-21
1645417420.0,1645417440.0,wake,2022-02-21
1645417770.0,1645418060.0,wake,2022-02-21
1645423670.0,1645423800.0,wake,2022-02-21
1645425780.0,1645426010.0,wake,2022-02-21
1645454920.0,1645455770.0,wake,2022-02-21
1645412580.0,1645413000.0,motion,2022-02-21
1645413630.0,1645413740.0,motion,2022-02-21
1645414160.0,1645414190.0,motion,2022-02-21
1645414570.0,1645414640.0,motion,2022-02-21
1645415670.0,1645415750.0,motion,2022-02-21
1645416640.0,1645418280.0,motion,2022-02-21
1645418820.0,1645418850.0,motion,2022-02-21
1645419600.0,1645419620.0,motion,2022-02-21
1645420420.0,1645420460.0,motion,2022-02-21
1645420770.0,1645421060.0,motion,2022-02-21
1645421670.0,1645421680.0,motion,2022-02-21
1645422120.0,1645422200.0,motion,2022-02-21
1645422780.0,1645422800.0,motion,2022-02-21
1645423190.0,1645423220.0,motion,2022-02-21
1645423630.0,1645424270.0,motion,2022-02-21
1645425730.0,1645425980.0,motion,2022-02-21
1645430730.0,1645430750.0,motion,2022-02-21
1645440480.0,1645440520.0,motion,2022-02-21
1645453220.0,1645453240.0,motion,2022-02-21
1645454630.0,1645456390.0,motion,2022-02-21
1645457650.0,1645457990.0,motion,2022-02-21
1645326790.0,1645326880.0,wake,2022-02-20
1645329670.0,1645329830.0,wake,2022-02-20
1645331350.0,1645331870.0,wake,2022-02-20
1645333060.0,1645333920.0,wake,2022-02-20
1645335090.0,1645335390.0,wake,2022-02-20
1645369610.0,1645370260.0,wake,2022-02-20
1645326200.0,1645326220.0,motion,2022-02-20
1645326760.0,1645326840.0,motion,2022-02-20
1645328470.0,1645328500.0,motion,2022-02-20
1645329640.0,1645329840.0,motion,2022-02-20
1645330560.0,1645331880.0,motion,2022-02-20
1645333000.0,1645333890.0,motion,2022-02-20
1645334360.0,1645334390.0,motion,2022-02-20
1645335050.0,1645335370.0,motion,2022-02-20
1645336900.0,1645336910.0,motion,2022-02-20
1645338760.0,1645339050.0,motion,2022-02-20
1645339400.0,1645339440.0,motion,2022-02-20
1645340580.0,1645340600.0,motion,2022-02-20
1645342860.0,1645342880.0,motion,2022-02-20
1645344650.0,1645344670.0,motion,2022-02-20
1645353350.0,1645353360.0,motion,2022-02-20
1645360150.0,1645360170.0,motion,2022-02-20
1645363140.0,1645363290.0,motion,2022-02-20
1645364800.0,1645364830.0,motion,2022-02-20
1645367030.0,1645367050.0,motion,2022-02-20
1645368660.0,1645368680.0,motion,2022-02-20
1645369560.0,1645370500.0,motion,2022-02-20
1645372090.0,1645372120.0,motion,2022-02-20
1645153500.0,1645154160.0,wake,2022-02-18
1645154600.0,1645154720.0,wake,2022-02-18
1645155420.0,1645156940.0,wake,2022-02-18
1645184130.0,1645184190.0,wake,2022-02-18
1645185230.0,1645186050.0,wake,2022-02-18
1645186450.0,1645186460.0,wake,2022-02-18
1645188960.0,1645189670.0,wake,2022-02-18
1645194150.0,1645195260.0,wake,2022-02-18
1645195690.0,1645195720.0,wake,2022-02-18
1645153430.0,1645154690.0,motion,2022-02-18
1645155220.0,1645157530.0,motion,2022-02-18
1645166470.0,1645166480.0,motion,2022-02-18
1645168960.0,1645168970.0,motion,2022-02-18
1645173010.0,1645173030.0,motion,2022-02-18
1645175920.0,1645175940.0,motion,2022-02-18
1645182560.0,1645182580.0,motion,2022-02-18
1645184080.0,1645184170.0,motion,2022-02-18
1645184780.0,1645186030.0,motion,2022-02-18
1645186380.0,1645186460.0,motion,2022-02-18
1645188910.0,1645189770.0,motion,2022-02-18
1645191790.0,1645191810.0,motion,2022-02-18
1645193400.0,1645193690.0,motion,2022-02-18
1645194100.0,1645195710.0,motion,2022-02-18
1645196050.0,1645196070.0,motion,2022-02-18
1645196510.0,1645196730.0,motion,2022-02-18
1645197090.0,1645197100.0,motion,2022-02-18
1645197410.0,1645197430.0,motion,2022-02-18
1645197790.0,1645198960.0,motion,2022-02-18
1645199730.0,1645199800.0,motion,2022-02-18
1645241250.0,1645242510.0,wake,2022-02-19
1645243080.0,1645243120.0,wake,2022-02-19
1645244800.0,1645244840.0,wake,2022-02-19
1645247760.0,1645247790.0,wake,2022-02-19
1645250830.0,1645251510.0,wake,2022-02-19
1645283400.0,1645284050.0,wake,2022-02-19
1645240090.0,1645240320.0,motion,2022-02-19
1645240720.0,1645240730.0,motion,2022-02-19
1645241110.0,1645243110.0,motion,2022-02-19
1645243940.0,1645244260.0,motion,2022-02-19
1645244740.0,1645245050.0,motion,2022-02-19
1645245510.0,1645245620.0,motion,2022-02-19
1645245930.0,1645246080.0,motion,2022-02-19
1645247300.0,1645247310.0,motion,2022-02-19
1645247690.0,1645247980.0,motion,2022-02-19
1645248890.0,1645248910.0,motion,2022-02-19
1645249220.0,1645249240.0,motion,2022-02-19
1645250460.0,1645251700.0,motion,2022-02-19
1645252390.0,1645252410.0,motion,2022-02-19
1645255350.0,1645255380.0,motion,2022-02-19
1645265530.0,1645265540.0,motion,2022-02-19
1645271010.0,1645271030.0,motion,2022-02-19
1645272970.0,1645272980.0,motion,2022-02-19
1645274680.0,1645274700.0,motion,2022-02-19
1645275050.0,1645275070.0,motion,2022-02-19
1645275450.0,1645275470.0,motion,2022-02-19
1645276740.0,1645276760.0,motion,2022-02-19
1645279210.0,1645279230.0,motion,2022-02-19
1645281340.0,1645281350.0,motion,2022-02-19
1645281770.0,1645281790.0,motion,2022-02-19
1645283360.0,1645284170.0,motion,2022-02-19
1645286050.0,1645286070.0,motion,2022-02-19
1644894380.0,1644895250.0,wake,2022-02-15
1644896720.0,1644896770.0,wake,2022-02-15
1644898960.0,1644899780.0,wake,2022-02-15
1644900730.0,1644901870.0,wake,2022-02-15
1644931280.0,1644931730.0,wake,2022-02-15
1644932100.0,1644932770.0,wake,2022-02-15
1644933620.0,1644934130.0,wake,2022-02-15
1644935680.0,1644936520.0,wake,2022-02-15
1644939710.0,1644939720.0,wake,2022-02-15
1644894290.0,1644895220.0,motion,2022-02-15
1644895600.0,1644895650.0,motion,2022-02-15
1644896150.0,1644896160.0,motion,2022-02-15
1644896660.0,1644897030.0,motion,2022-02-15
1644897390.0,1644897770.0,motion,2022-02-15
1644898270.0,1644899770.0,motion,2022-02-15
1644900670.0,1644901850.0,motion,2022-02-15
1644902470.0,1644902720.0,motion,2022-02-15
1644905080.0,1644905090.0,motion,2022-02-15
1644908270.0,1644908280.0,motion,2022-02-15
1644916380.0,1644916400.0,motion,2022-02-15
1644916740.0,1644916760.0,motion,2022-02-15
1644918350.0,1644918360.0,motion,2022-02-15
1644921100.0,1644921120.0,motion,2022-02-15
1644927180.0,1644927200.0,motion,2022-02-15
1644927550.0,1644927580.0,motion,2022-02-15
1644929400.0,1644929420.0,motion,2022-02-15
1644931240.0,1644931680.0,motion,2022-02-15
1644932010.0,1644932760.0,motion,2022-02-15
1644933560.0,1644934660.0,motion,2022-02-15
1644935420.0,1644936490.0,motion,2022-02-15
1644936800.0,1644936810.0,motion,2022-02-15
1644937210.0,1644937480.0,motion,2022-02-15
1644937940.0,1644938160.0,motion,2022-02-15
1644938500.0,1644938540.0,motion,2022-02-15
1644938890.0,1644938900.0,motion,2022-02-15
1644939310.0,1644939760.0,motion,2022-02-15
1644940490.0,1644940790.0,motion,2022-02-15
1645067630.0,1645067900.0,wake,2022-02-17
1645068370.0,1645068590.0,wake,2022-02-17
1645069320.0,1645069660.0,wake,2022-02-17
1645070090.0,1645070230.0,wake,2022-02-17
1645070590.0,1645070680.0,wake,2022-02-17
1645071700.0,1645072060.0,wake,2022-02-17
1645073070.0,1645073840.0,wake,2022-02-17
1645100280.0,1645101270.0,wake,2022-02-17
1645101650.0,1645102440.0,wake,2022-02-17
1645102760.0,1645102890.0,wake,2022-02-17
1645103640.0,1645103690.0,wake,2022-02-17
1645106740.0,1645107220.0,wake,2022-02-17
1645107740.0,1645107830.0,wake,2022-02-17
1645109390.0,1645109420.0,wake,2022-02-17
1645111170.0,1645111830.0,wake,2022-02-17
1645066900.0,1645066930.0,motion,2022-02-17
1645067610.0,1645067850.0,motion,2022-02-17
1645068320.0,1645068630.0,motion,2022-02-17
1645069280.0,1645069660.0,motion,2022-02-17
1645070060.0,1645071230.0,motion,2022-02-17
1645071610.0,1645072060.0,motion,2022-02-17
1645073000.0,1645073810.0,motion,2022-02-17
1645074220.0,1645074780.0,motion,2022-02-17
1645079530.0,1645079540.0,motion,2022-02-17
1645080620.0,1645080640.0,motion,2022-02-17
1645086030.0,1645086050.0,motion,2022-02-17
1645088820.0,1645088840.0,motion,2022-02-17
1645091560.0,1645091580.0,motion,2022-02-17
1645099070.0,1645099090.0,motion,2022-02-17
1645100120.0,1645101250.0,motion,2022-02-17
1645101600.0,1645102900.0,motion,2022-02-17
1645103430.0,1645103760.0,motion,2022-02-17
1645104080.0,1645104130.0,motion,2022-02-17
1645104760.0,1645105680.0,motion,2022-02-17
1645106280.0,1645106290.0,motion,2022-02-17
1645106680.0,1645107800.0,motion,2022-02-17
1645108450.0,1645108800.0,motion,2022-02-17
1645109200.0,1645109420.0,motion,2022-02-17
1645110050.0,1645110070.0,motion,2022-02-17
1645110380.0,1645111810.0,motion,2022-02-17
1644982370.0,1644983750.0,wake,2022-02-16
1644984130.0,1644984280.0,wake,2022-02-16
1644985330.0,1644985420.0,wake,2022-02-16
1644986170.0,1644986320.0,wake,2022-02-16
1644986770.0,1644986840.0,wake,2022-02-16
1645010440.0,1645011020.0,wake,2022-02-16
1645012900.0,1645013040.0,wake,2022-02-16
1645013590.0,1645015970.0,wake,2022-02-16
1645020330.0,1645020800.0,wake,2022-02-16
1645022640.0,1645022650.0,wake,2022-02-16
1645023030.0,1645023050.0,wake,2022-02-16
1645024420.0,1645025220.0,wake,2022-02-16
1644982330.0,1644983720.0,motion,2022-02-16
1644984070.0,1644984250.0,motion,2022-02-16
1644985290.0,1644985390.0,motion,2022-02-16
1644986130.0,1644986810.0,motion,2022-02-16
1644987210.0,1644987240.0,motion,2022-02-16
1644990610.0,1644990630.0,motion,2022-02-16
1644996330.0,1644996340.0,motion,2022-02-16
1645004100.0,1645004110.0,motion,2022-02-16
1645006420.0,1645006440.0,motion,2022-02-16
1645008020.0,1645008270.0,motion,2022-02-16
1645010280.0,1645011010.0,motion,2022-02-16
1645012860.0,1645013020.0,motion,2022-02-16
1645013530.0,1645016420.0,motion,2022-02-16
1645016910.0,1645016930.0,motion,2022-02-16
1645017880.0,1645017890.0,motion,2022-02-16
1645018220.0,1645018250.0,motion,2022-02-16
1645018870.0,1645018890.0,motion,2022-02-16
1645019460.0,1645019970.0,motion,2022-02-16
1645020290.0,1645020970.0,motion,2022-02-16
1645022030.0,1645022050.0,motion,2022-02-16
1645022400.0,1645023360.0,motion,2022-02-16
1645023680.0,1645025290.0,motion,2022-02-16
1645025670.0,1645025720.0,motion,2022-02-16
1645026390.0,1645027180.0,motion,2022-02-16
1645412620.0,1645413000.0,wake,2022-02-21
1645414630.0,1645414660.0,wake,2022-02-21
1645415730.0,1645415760.0,wake,2022-02-21
1645416960.0,1645417010.0,wake,2022-02-21
1645417420.0,1645417440.0,wake,2022-02-21
1645417770.0,1645418060.0,wake,2022-02-21
1645423670.0,1645423800.0,wake,2022-02-21
1645425780.0,1645426010.0,wake,2022-02-21
1645454920.0,1645455770.0,wake,2022-02-21
1645459440.0,1645459470.0,wake,2022-02-21
1645462780.0,1645462830.0,wake,2022-02-21
1645465970.0,1645466530.0,wake,2022-02-21
1645412580.0,1645413000.0,motion,2022-02-21
1645413630.0,1645413740.0,motion,2022-02-21
1645414160.0,1645414190.0,motion,2022-02-21
1645414570.0,1645414640.0,motion,2022-02-21
1645415670.0,1645415750.0,motion,2022-02-21
1645416640.0,1645418280.0,motion,2022-02-21
1645418820.0,1645418850.0,motion,2022-02-21
1645419600.0,1645419620.0,motion,2022-02-21
1645420420.0,1645420460.0,motion,2022-02-21
1645420770.0,1645421060.0,motion,2022-02-21
1645421670.0,1645421680.0,motion,2022-02-21
1645422120.0,1645422200.0,motion,2022-02-21
1645422780.0,1645422800.0,motion,2022-02-21
1645423190.0,1645423220.0,motion,2022-02-21
1645423630.0,1645424270.0,motion,2022-02-21
1645425730.0,1645425980.0,motion,2022-02-21
1645430730.0,1645430750.0,motion,2022-02-21
1645440480.0,1645440520.0,motion,2022-02-21
1645453220.0,1645453240.0,motion,2022-02-21
1645454630.0,1645456390.0,motion,2022-02-21
1645457650.0,1645457990.0,motion,2022-02-21
1645459200.0,1645460840.0,motion,2022-02-21
1645461930.0,1645461950.0,motion,2022-02-21
1645462310.0,1645463110.0,motion,2022-02-21
1645464500.0,1645464950.0,motion,2022-02-21
1645465320.0,1645465330.0,motion,2022-02-21
1645465930.0,1645466730.0,motion,2022-02-21
1645467400.0,1645467730.0,motion,2022-02-21
1645469810.0,1645469930.0,motion,2022-02-21
1645326790.0,1645326880.0,wake,2022-02-20
1645329670.0,1645329830.0,wake,2022-02-20
1645331350.0,1645331870.0,wake,2022-02-20
1645333060.0,1645333920.0,wake,2022-02-20
1645335090.0,1645335390.0,wake,2022-02-20
1645369610.0,1645370260.0,wake,2022-02-20
1645375000.0,1645375420.0,wake,2022-02-20
1645376380.0,1645376490.0,wake,2022-02-20
1645377340.0,1645377780.0,wake,2022-02-20
1645380210.0,1645380430.0,wake,2022-02-20
1645381640.0,1645381880.0,wake,2022-02-20
1645382330.0,1645382420.0,wake,2022-02-20
1645326200.0,1645326220.0,motion,2022-02-20
1645326760.0,1645326840.0,motion,2022-02-20
1645328470.0,1645328500.0,motion,2022-02-20
1645329640.0,1645329840.0,motion,2022-02-20
1645330560.0,1645331880.0,motion,2022-02-20
1645333000.0,1645333890.0,motion,2022-02-20
1645334360.0,1645334390.0,motion,2022-02-20
1645335050.0,1645335370.0,motion,2022-02-20
1645336900.0,1645336910.0,motion,2022-02-20
1645338760.0,1645339050.0,motion,2022-02-20
1645339400.0,1645339440.0,motion,2022-02-20
1645340580.0,1645340600.0,motion,2022-02-20
1645342860.0,1645342880.0,motion,2022-02-20
1645344650.0,1645344670.0,motion,2022-02-20
1645353350.0,1645353360.0,motion,2022-02-20
1645360150.0,1645360170.0,motion,2022-02-20
1645363140.0,1645363290.0,motion,2022-02-20
1645364800.0,1645364830.0,motion,2022-02-20
1645367030.0,1645367050.0,motion,2022-02-20
1645368660.0,1645368680.0,motion,2022-02-20
1645369560.0,1645370500.0,motion,2022-02-20
1645372090.0,1645372120.0,motion,2022-02-20
1645373400.0,1645373700.0,motion,2022-02-20
1645374200.0,1645375410.0,motion,2022-02-20
1645376340.0,1645376460.0,motion,2022-02-20
1645377290.0,1645377760.0,motion,2022-02-20
1645378280.0,1645378580.0,motion,2022-02-20
1645379070.0,1645379160.0,motion,2022-02-20
1645380050.0,1645380420.0,motion,2022-02-20
1645381600.0,1645382700.0,motion,2022-02-20
1645383300.0,1645383380.0,motion,2022-02-20
1645552080.0,1645552310.0,wake,2022-02-22
1645552050.0,1645552270.0,motion,2022-02-22
1645153500.0,1645154160.0,wake,2022-02-18
1645154600.0,1645154720.0,wake,2022-02-18
1645155420.0,1645156940.0,wake,2022-02-18
1645184130.0,1645184190.0,wake,2022-02-18
1645185230.0,1645186050.0,wake,2022-02-18
1645186450.0,1645186460.0,wake,2022-02-18
1645188960.0,1645189670.0,wake,2022-02-18
1645194150.0,1645195260.0,wake,2022-02-18
1645195690.0,1645195720.0,wake,2022-02-18
1645201240.0,1645202300.0,wake,2022-02-18
1645202860.0,1645204670.0,wake,2022-02-18
1645204980.0,1645205510.0,wake,2022-02-18
1645206310.0,1645207030.0,wake,2022-02-18
1645207630.0,1645208080.0,wake,2022-02-18
1645209010.0,1645209040.0,wake,2022-02-18
1645153430.0,1645154690.0,motion,2022-02-18
1645155220.0,1645157530.0,motion,2022-02-18
1645166470.0,1645166480.0,motion,2022-02-18
1645168960.0,1645168970.0,motion,2022-02-18
1645173010.0,1645173030.0,motion,2022-02-18
1645175920.0,1645175940.0,motion,2022-02-18
1645182560.0,1645182580.0,motion,2022-02-18
1645184080.0,1645184170.0,motion,2022-02-18
1645184780.0,1645186030.0,motion,2022-02-18
1645186380.0,1645186460.0,motion,2022-02-18
1645188910.0,1645189770.0,motion,2022-02-18
1645191790.0,1645191810.0,motion,2022-02-18
1645193400.0,1645193690.0,motion,2022-02-18
1645194100.0,1645195710.0,motion,2022-02-18
1645196050.0,1645196070.0,motion,2022-02-18
1645196510.0,1645196730.0,motion,2022-02-18
1645197090.0,1645197100.0,motion,2022-02-18
1645197410.0,1645197430.0,motion,2022-02-18
1645197790.0,1645198960.0,motion,2022-02-18
1645199730.0,1645199800.0,motion,2022-02-18
1645200160.0,1645200780.0,motion,2022-02-18
1645201220.0,1645202290.0,motion,2022-02-18
1645202800.0,1645205660.0,motion,2022-02-18
1645206080.0,1645207200.0,motion,2022-02-18
1645207580.0,1645208330.0,motion,2022-02-18
1645208940.0,1645209030.0,motion,2022-02-18
1645209640.0,1645209860.0,motion,2022-02-18
1645210200.0,1645210390.0,motion,2022-02-18
1645210720.0,1645210740.0,motion,2022-02-18
1645241250.0,1645242510.0,wake,2022-02-19
1645243080.0,1645243120.0,wake,2022-02-19
1645244800.0,1645244840.0,wake,2022-02-19
1645247760.0,1645247790.0,wake,2022-02-19
1645250830.0,1645251510.0,wake,2022-02-19
1645283400.0,1645284050.0,wake,2022-02-19
1645286270.0,1645286450.0,wake,2022-02-19
1645287130.0,1645287530.0,wake,2022-02-19
1645287950.0,1645287990.0,wake,2022-02-19
1645288900.0,1645289860.0,wake,2022-02-19
1645290260.0,1645290680.0,wake,2022-02-19
1645292720.0,1645293200.0,wake,2022-02-19
1645294840.0,1645294910.0,wake,2022-02-19
