timestamp,AUC_sum,DATETIME,label_wake
1645239600.0,27.481207,2022-02-18 22:00:00,1
1645239610.0,4.77894,2022-02-18 22:00:10,1
1645239620.0,72.760108,2022-02-18 22:00:20,1
1645239630.0,102.098664,2022-02-18 22:00:30,1
1645239640.0,8.591740999999997,2022-02-18 22:00:40,1
1645239650.0,5.823311999999994,2022-02-18 22:00:50,1
1645239660.0,8.000759999999993,2022-02-18 22:01:00,1
1645239670.0,6.664561000000004,2022-02-18 22:01:10,1
1645239680.0,11.983456000000013,2022-02-18 22:01:20,1
1645239690.0,8.222549000000008,2022-02-18 22:01:30,1
1645239700.0,5.087497000000009,2022-02-18 22:01:40,1
1645239710.0,11.839406000000016,2022-02-18 22:01:50,1
1645239720.0,29.33791000000001,2022-02-18 22:02:00,1
1645239730.0,20.912924000000007,2022-02-18 22:02:10,1
1645239740.0,14.749732000000003,2022-02-18 22:02:20,1
1645239750.0,8.440392000000003,2022-02-18 22:02:30,1
1645239760.0,396.346324,2022-02-18 22:02:40,1
1645239770.0,94.601214,2022-02-18 22:02:50,1
1645239780.0,4.950801000000003,2022-02-18 22:03:00,1
1645239790.0,5.038621000000001,2022-02-18 22:03:10,1
1645239800.0,10.259562000000008,2022-02-18 22:03:20,1
1645239810.0,6.195512000000001,2022-02-18 22:03:30,1
1645239820.0,16.46507200000001,2022-02-18 22:03:40,1
1645239830.0,12.259370000000004,2022-02-18 22:03:50,1
1645239840.0,9.555147000000002,2022-02-18 22:04:00,1
1645239850.0,13.118668000000005,2022-02-18 22:04:10,1
1645239860.0,11.409807000000002,2022-02-18 22:04:20,1
1645239870.0,8.869954999999996,2022-02-18 22:04:30,1
1645239880.0,8.775994,2022-02-18 22:04:40,1
1645239890.0,11.401032000000002,2022-02-18 22:04:50,1
1645239900.0,36.437270000000005,2022-02-18 22:05:00,1
1645239910.0,524.372788,2022-02-18 22:05:10,1
1645239920.0,12.08681599999999,2022-02-18 22:05:20,1
1645239930.0,8.155299999999984,2022-02-18 22:05:30,1
1645239940.0,6.126807999999983,2022-02-18 22:05:40,1
1645239950.0,13.100642999999993,2022-02-18 22:05:50,1
1645239960.0,12.90966,2022-02-18 22:06:00,1
1645239970.0,6.924995,2022-02-18 22:06:10,1
1645239980.0,7.440545000000002,2022-02-18 22:06:20,1
1645239990.0,168.831045,2022-02-18 22:06:30,1
1645240000.0,281.284928,2022-02-18 22:06:40,1
1645240010.0,84.13637299999999,2022-02-18 22:06:50,1
1645240020.0,8.818411000000005,2022-02-18 22:07:00,1
1645240030.0,28.807064,2022-02-18 22:07:10,1
1645240040.0,44.33747599999999,2022-02-18 22:07:20,1
1645240050.0,61.864826,2022-02-18 22:07:30,1
1645240060.0,12.703887,2022-02-18 22:07:40,1
1645240070.0,128.538086,2022-02-18 22:07:50,1
1645240080.0,226.646983,2022-02-18 22:08:00,1
1645240090.0,25.04719500000001,2022-02-18 22:08:10,1
1645240100.0,3.879796000000003,2022-02-18 22:08:20,1
1645240110.0,71.19334500000001,2022-02-18 22:08:30,1
1645240120.0,192.03905000000003,2022-02-18 22:08:40,1
1645240130.0,96.661213,2022-02-18 22:08:50,1
1645240140.0,239.885224,2022-02-18 22:09:00,1
1645240150.0,95.460675,2022-02-18 22:09:10,1
1645240160.0,134.40424499999995,2022-02-18 22:09:20,1
