timestamp,is_motion
1651284000.0,0
1651284010.0,0
1651284020.0,0
1651284030.0,0
1651284040.0,0
1651284050.0,0
1651284060.0,0
1651284070.0,0
1651284080.0,0
1651284090.0,0
1651284100.0,0
1651284110.0,0
1651284120.0,0
1651284130.0,0
1651284140.0,0
1651284150.0,0
1651284160.0,0
1651284170.0,0
1651284180.0,0
1651284190.0,0
1651284200.0,1
1651284210.0,1
1651284220.0,1
1651284230.0,1
1651284240.0,1
1651284250.0,0
1651284260.0,0
1651284270.0,0
1651284280.0,0
1651284290.0,0
1651284300.0,0
1651284310.0,0
1651284320.0,0
1651284330.0,0
1651284340.0,0
1651284350.0,0
1651284360.0,0
1651284370.0,0
1651284380.0,0
1651284390.0,0
1651284400.0,0
1651284410.0,0
1651284420.0,0
1651284430.0,0
1651284440.0,0
1651284450.0,0
1651284460.0,0
1651284470.0,0
1651284480.0,0
1651284490.0,0
1651284500.0,0
1651284510.0,0
1651284520.0,0
1651284530.0,0
1651284540.0,0
1651284550.0,0
1651284560.0,0
1651284570.0,0
1651284580.0,0
1651284590.0,0
1651284600.0,0
1651284610.0,0
1651284620.0,0
1651284630.0,0
1651284640.0,0
1651284650.0,0
1651284660.0,0
1651284670.0,0
1651284680.0,0
1651284690.0,0
1651284700.0,0
1651284710.0,0
1651284720.0,0
1651284730.0,0
1651284740.0,0
1651284750.0,0
1651284760.0,0
1651284770.0,0
1651284780.0,0
1651284790.0,0
1651284800.0,0
1651284810.0,0
1651284820.0,0
1651284830.0,0
1651284840.0,0
1651284850.0,0
1651284860.0,0
1651284870.0,0
1651284880.0,0
1651284890.0,0
1651284900.0,0
1651284910.0,0
1651284920.0,0
1651284930.0,0
1651284940.0,0
1651284950.0,0
1651284960.0,0
1651284970.0,0
1651284980.0,0
1651284990.0,0
1651285000.0,0
1651285010.0,0
1651285020.0,0
1651285030.0,0
1651285040.0,0
1651285050.0,0
1651285060.0,0
1651285070.0,0
1651285080.0,0
1651285090.0,0
1651285100.0,0
1651285110.0,0
1651285120.0,0
1651285130.0,0
1651285140.0,0
1651285150.0,0
1651285160.0,0
1651285170.0,0
1651285180.0,0
1651285190.0,0
1651285200.0,0
1651285210.0,0
1651285220.0,0
1651285230.0,0
1651285240.0,0
1651285250.0,0
1651285260.0,0
1651285270.0,0
1651285280.0,0
1651285290.0,0
1651285300.0,0
1651285310.0,0
1651285320.0,0
1651285330.0,0
1651285340.0,0
1651285350.0,0
1651285360.0,0
1651285370.0,0
1651285380.0,0
1651285390.0,0
1651285400.0,0
1651285410.0,0
1651285420.0,0
1651285430.0,0
1651285440.0,0
1651285450.0,0
1651285460.0,0
1651285470.0,0
1651285480.0,0
1651285490.0,0
1651285500.0,0
1651285510.0,0
1651285520.0,0
1651285530.0,0
1651285540.0,0
1651285550.0,0
1651285560.0,0
1651285570.0,0
1651285580.0,0
1651285590.0,0
1651285600.0,0
1651285610.0,0
1651285620.0,0
1651285630.0,0
1651285640.0,0
1651285650.0,0
1651285660.0,0
1651285670.0,0
1651285680.0,0
1651285690.0,0
1651285700.0,0
1651285710.0,0
1651285720.0,0
1651285730.0,0
1651285740.0,0
1651285750.0,0
1651285760.0,0
1651285770.0,0
1651285780.0,0
1651285790.0,0
1651285800.0,0
1651285810.0,0
1651285820.0,0
1651285830.0,0
1651285840.0,0
1651285850.0,0
1651285860.0,0
1651285870.0,0
1651285880.0,0
1651285890.0,0
1651285900.0,0
1651285910.0,0
1651285920.0,0
1651285930.0,0
1651285940.0,0
1651285950.0,0
1651285960.0,0
1651285970.0,0
1651285980.0,0
1651285990.0,0
1651286000.0,0
1651286010.0,0
1651286020.0,0
1651286030.0,0
1651286040.0,0
1651286050.0,0
1651286060.0,0
1651286070.0,0
1651286080.0,0
1651286090.0,0
1651286100.0,0
1651286110.0,0
1651286120.0,0
1651286130.0,0
1651286140.0,0
1651286150.0,0
1651286160.0,0
1651286170.0,0
1651286180.0,0
1651286190.0,0
1651286200.0,0
1651286210.0,0
1651286220.0,0
1651286230.0,0
1651286240.0,0
1651286250.0,0
1651286260.0,0
1651286270.0,0
1651286280.0,0
1651286290.0,0
1651286300.0,0
1651286310.0,0
1651286320.0,0
1651286330.0,0
1651286340.0,0
1651286350.0,0
1651286360.0,0
1651286370.0,0
1651286380.0,0
1651286390.0,0
1651286400.0,0
1651286410.0,0
1651286420.0,0
1651286430.0,0
1651286440.0,0
1651286450.0,0
1651286460.0,0
1651286470.0,0
1651286480.0,0
1651286490.0,0
1651286500.0,0
1651286510.0,0
1651286520.0,0
1651286530.0,0
1651286540.0,0
1651286550.0,0
1651286560.0,0
1651286570.0,0
1651286580.0,0
1651286590.0,0
1651286600.0,0
1651286610.0,0
1651286620.0,0
1651286630.0,0
1651286640.0,0
1651286650.0,0
1651286660.0,0
1651286670.0,0
1651286680.0,0
1651286690.0,0
1651286700.0,0
1651286710.0,0
1651286720.0,0
1651286730.0,0
1651286740.0,0
1651286750.0,0
1651286760.0,0
1651286770.0,0
1651286780.0,0
1651286790.0,0
1651286800.0,0
1651286810.0,0
1651286820.0,0
1651286830.0,0
1651286840.0,0
1651286850.0,0
1651286860.0,0
1651286870.0,0
1651286880.0,0
1651286890.0,0
1651286900.0,0
1651286910.0,0
1651286920.0,0
1651286930.0,0
1651286940.0,0
1651286950.0,0
1651286960.0,0
1651286970.0,0
1651286980.0,0
1651286990.0,0
1651287000.0,0
1651287010.0,0
1651287020.0,0
1651287030.0,0
1651287040.0,0
1651287050.0,0
1651287060.0,0
1651287070.0,0
1651287080.0,0
1651287090.0,0
1651287100.0,0
1651287110.0,0
1651287120.0,0
1651287130.0,0
1651287140.0,0
1651287150.0,0
1651287160.0,0
1651287170.0,0
1651287180.0,0
1651287190.0,0
1651287200.0,0
1651287210.0,0
1651287220.0,0
1651287230.0,0
1651287240.0,0
1651287250.0,0
1651287260.0,0
1651287270.0,0
1651287280.0,0
1651287290.0,0
1651287300.0,0
1651287310.0,0
1651287320.0,0
1651287330.0,0
1651287340.0,0
1651287350.0,0
1651287360.0,0
1651287370.0,0
1651287380.0,0
1651287390.0,0
1651287400.0,0
1651287410.0,0
1651287420.0,0
1651287430.0,0
1651287440.0,0
1651287450.0,0
1651287460.0,0
1651287470.0,0
1651287480.0,1
1651287490.0,1
1651287500.0,1
1651287510.0,1
1651287520.0,0
1651287530.0,1
1651287540.0,0
1651287550.0,0
1651287560.0,0
1651287570.0,0
1651287580.0,0
1651287590.0,0
1651287600.0,0
1651287610.0,0
1651287620.0,0
1651287630.0,0
1651287640.0,0
1651287650.0,0
1651287660.0,0
1651287670.0,0
1651287680.0,0
1651287690.0,0
1651287700.0,0
1651287710.0,0
1651287720.0,0
1651287730.0,0
1651287740.0,0
1651287750.0,0
1651287760.0,0
1651287770.0,0
1651287780.0,0
1651287790.0,0
1651287800.0,0
1651287810.0,0
1651287820.0,0
1651287830.0,0
1651287840.0,0
1651287850.0,0
1651287860.0,0
1651287870.0,0
1651287880.0,0
1651287890.0,0
1651287900.0,0
1651287910.0,0
1651287920.0,0
1651287930.0,0
1651287940.0,0
1651287950.0,1
1651287960.0,1
1651287970.0,1
1651287980.0,1
1651287990.0,1
1651288000.0,1
1651288010.0,1
1651288020.0,1
1651288030.0,1
1651288040.0,1
1651288050.0,1
1651288060.0,1
1651288070.0,1
1651288080.0,1
1651288090.0,0
1651288100.0,0
1651288110.0,0
1651288120.0,0
1651288130.0,0
1651288140.0,0
1651288150.0,0
1651288160.0,0
1651288170.0,0
1651288180.0,0
1651288190.0,0
1651288200.0,0
1651288210.0,0
1651288220.0,0
1651288230.0,0
1651288240.0,0
1651288250.0,0
1651288260.0,0
1651288270.0,0
1651288280.0,0
1651288290.0,0
1651288300.0,0
1651288310.0,0
1651288320.0,0
1651288330.0,0
1651288340.0,0
1651288350.0,0
1651288360.0,0
1651288370.0,0
1651288380.0,0
1651288390.0,0
1651288400.0,0
1651288410.0,0
1651288420.0,0
1651288430.0,0
1651288440.0,0
1651288450.0,0
1651288460.0,1
1651288470.0,1
1651288480.0,1
1651288490.0,1
1651288500.0,1
1651288510.0,1
1651288520.0,1
1651288530.0,1
1651288540.0,0
1651288550.0,0
1651288560.0,0
1651288570.0,0
1651288580.0,0
1651288590.0,0
1651288600.0,0
1651288610.0,0
1651288620.0,0
1651288630.0,0
1651288640.0,0
1651288650.0,0
1651288660.0,0
1651288670.0,0
1651288680.0,0
1651288690.0,0
1651288700.0,0
1651288710.0,0
1651288720.0,0
1651288730.0,0
1651288740.0,0
1651288750.0,0
1651288760.0,0
1651288770.0,0
1651288780.0,0
1651288790.0,0
1651288800.0,0
1651288810.0,0
1651288820.0,0
1651288830.0,0
1651288840.0,0
1651288850.0,0
1651288860.0,0
1651288870.0,0
1651288880.0,0
1651288890.0,0
1651288900.0,0
1651288910.0,0
1651288920.0,0
1651288930.0,0
1651288940.0,0
1651288950.0,0
1651288960.0,0
1651288970.0,0
1651288980.0,0
1651288990.0,0
1651289000.0,0
1651289010.0,0
1651289020.0,0
1651289030.0,0
1651289040.0,0
1651289050.0,0
1651289060.0,0
1651289070.0,0
1651289080.0,0
1651289090.0,0
1651289100.0,0
1651289110.0,0
1651289120.0,0
1651289130.0,0
1651289140.0,0
1651289150.0,0
1651289160.0,0
1651289170.0,0
1651289180.0,0
1651289190.0,0
1651289200.0,0
1651289210.0,0
1651289220.0,0
1651289230.0,0
1651289240.0,0
1651289250.0,0
1651289260.0,0
1651289270.0,0
1651289280.0,0
1651289290.0,0
1651289300.0,0
1651289310.0,0
1651289320.0,0
1651289330.0,0
1651289340.0,0
1651289350.0,0
1651289360.0,0
