start,end,type,night
1646190090.0,1646190190.0,wake,2022-03-02
1646190550.0,1646190630.0,wake,2022-03-02
1646191240.0,1646193060.0,wake,2022-03-02
1646194170.0,1646194340.0,wake,2022-03-02
1646197160.0,1646197230.0,wake,2022-03-02
1646198670.0,1646199260.0,wake,2022-03-02
1646200760.0,1646201360.0,wake,2022-03-02
1646202030.0,1646202260.0,wake,2022-03-02
1646203340.0,1646203680.0,wake,2022-03-02
1646222300.0,1646222430.0,wake,2022-03-02
1646190020.0,1646190590.0,motion,2022-03-02
1646191180.0,1646193050.0,motion,2022-03-02
1646193620.0,1646193660.0,motion,2022-03-02
1646194130.0,1646194320.0,motion,2022-03-02
1646195240.0,1646195400.0,motion,2022-03-02
1646195720.0,1646195740.0,motion,2022-03-02
1646196280.0,1646196300.0,motion,2022-03-02
1646197060.0,1646197220.0,motion,2022-03-02
1646197990.0,1646198000.0,motion,2022-03-02
1646198610.0,1646199240.0,motion,2022-03-02
1646200720.0,1646201580.0,motion,2022-03-02
1646201970.0,1646202240.0,motion,2022-03-02
1646202740.0,1646202810.0,motion,2022-03-02
1646203300.0,1646203650.0,motion,2022-03-02
1646203960.0,1646203990.0,motion,2022-03-02
1646213640.0,1646213660.0,motion,2022-03-02
1646214270.0,1646214290.0,motion,2022-03-02
1646214750.0,1646214770.0,motion,2022-03-02
1646216770.0,1646216790.0,motion,2022-03-02
1646218660.0,1646218680.0,motion,2022-03-02
1646219110.0,1646219150.0,motion,2022-03-02
1646220130.0,1646220350.0,motion,2022-03-02
1646222240.0,1646222400.0,motion,2022-03-02
1646224410.0,1646224480.0,motion,2022-03-02
1646225870.0,1646225890.0,motion,2022-03-02
1646227890.0,1646227910.0,motion,2022-03-02
1646230490.0,1646230530.0,motion,2022-03-02
1646231420.0,1646231440.0,motion,2022-03-02
1646234560.0,1646234720.0,motion,2022-03-02
1646277090.0,1646277730.0,wake,2022-03-03
1646278710.0,1646278920.0,wake,2022-03-03
1646280670.0,1646281600.0,wake,2022-03-03
1646281920.0,1646282370.0,wake,2022-03-03
1646282680.0,1646283140.0,wake,2022-03-03
1646284240.0,1646284290.0,wake,2022-03-03
1646285910.0,1646286120.0,wake,2022-03-03
1646287900.0,1646288380.0,wake,2022-03-03
1646289380.0,1646289450.0,wake,2022-03-03
1646290080.0,1646290150.0,wake,2022-03-03
1646310660.0,1646310810.0,wake,2022-03-03
1646276620.0,1646276640.0,motion,2022-03-03
1646277060.0,1646277930.0,motion,2022-03-03
1646278360.0,1646278910.0,motion,2022-03-03
1646279910.0,1646280170.0,motion,2022-03-03
1646280630.0,1646283120.0,motion,2022-03-03
1646284190.0,1646284420.0,motion,2022-03-03
1646285480.0,1646285490.0,motion,2022-03-03
1646285860.0,1646286090.0,motion,2022-03-03
1646286440.0,1646286460.0,motion,2022-03-03
1646287870.0,1646288340.0,motion,2022-03-03
1646288910.0,1646289600.0,motion,2022-03-03
1646290020.0,1646290130.0,motion,2022-03-03
1646294140.0,1646294160.0,motion,2022-03-03
1646295500.0,1646295520.0,motion,2022-03-03
1646299910.0,1646299930.0,motion,2022-03-03
1646305800.0,1646305840.0,motion,2022-03-03
1646308570.0,1646308590.0,motion,2022-03-03
1646310460.0,1646310780.0,motion,2022-03-03
1646312410.0,1646312440.0,motion,2022-03-03
1646313850.0,1646313870.0,motion,2022-03-03
1646317810.0,1646317850.0,motion,2022-03-03
1646320400.0,1646320420.0,motion,2022-03-03
1646321940.0,1646321980.0,motion,2022-03-03
1646103690.0,1646107270.0,wake,2022-03-01
1646107710.0,1646107840.0,wake,2022-03-01
1646108150.0,1646109940.0,wake,2022-03-01
1646110600.0,1646110620.0,wake,2022-03-01
1646111420.0,1646111610.0,wake,2022-03-01
1646111920.0,1646112770.0,wake,2022-03-01
1646113400.0,1646114400.0,wake,2022-03-01
1646115690.0,1646115720.0,wake,2022-03-01
1646117200.0,1646117750.0,wake,2022-03-01
1646122690.0,1646122830.0,wake,2022-03-01
1646124910.0,1646125180.0,wake,2022-03-01
1646126040.0,1646127450.0,wake,2022-03-01
1646127940.0,1646128130.0,wake,2022-03-01
1646128530.0,1646128600.0,wake,2022-03-01
1646132440.0,1646132620.0,wake,2022-03-01
1646149280.0,1646149540.0,wake,2022-03-01
1646103640.0,1646110190.0,motion,2022-03-01
1646110520.0,1646110940.0,motion,2022-03-01
1646111340.0,1646113020.0,motion,2022-03-01
1646113330.0,1646114390.0,motion,2022-03-01
1646114950.0,1646115710.0,motion,2022-03-01
1646116060.0,1646116200.0,motion,2022-03-01
1646117140.0,1646117890.0,motion,2022-03-01
1646118240.0,1646118270.0,motion,2022-03-01
1646122640.0,1646122830.0,motion,2022-03-01
1646124870.0,1646125170.0,motion,2022-03-01
1646125910.0,1646128110.0,motion,2022-03-01
1646128490.0,1646128570.0,motion,2022-03-01
1646131760.0,1646131790.0,motion,2022-03-01
1646132400.0,1646132620.0,motion,2022-03-01
1646133890.0,1646133930.0,motion,2022-03-01
1646134620.0,1646135490.0,motion,2022-03-01
1646135920.0,1646135950.0,motion,2022-03-01
1646136410.0,1646136420.0,motion,2022-03-01
1646137560.0,1646137590.0,motion,2022-03-01
1646139980.0,1646140010.0,motion,2022-03-01
1646142520.0,1646142540.0,motion,2022-03-01
1646143480.0,1646143500.0,motion,2022-03-01
1646144550.0,1646144590.0,motion,2022-03-01
1646147060.0,1646147080.0,motion,2022-03-01
1646149240.0,1646149550.0,motion,2022-03-01
1646362890.0,1646363450.0,wake,2022-03-04
1646363840.0,1646364890.0,wake,2022-03-04
1646365250.0,1646365570.0,wake,2022-03-04
1646366650.0,1646368170.0,wake,2022-03-04
1646368730.0,1646369420.0,wake,2022-03-04
1646376750.0,1646377450.0,wake,2022-03-04
