timestamp,AUC_sum
1638680400.0,2.6367130000000025
1638680410.0,2.813505000000001
1638680420.0,2.7490660000000027
1638680430.0,2.8022830000000023
1638680440.0,2.827614999999996
1638680450.0,2.766218
1638680460.0,2.8608879999999983
1638680470.0,2.740772000000001
1638680480.0,2.6991690000000093
1638680490.0,2.845979000000004
1638680500.0,2.8421520000000053
1638680510.0,2.914703000000003
1638680520.0,2.899414000000001
1638680530.0,2.816073000000006
1638680540.0,2.7943610000000048
1638680550.0,2.7196650000000067
1638680560.0,2.723971000000016
1638680570.0,2.869179000000001
1638680580.0,2.7667740000000047
1638680590.0,2.882529000000008
1638680600.0,2.765855999999999
1638680610.0,2.9088769999999973
1638680620.0,2.806263
1638680630.0,2.8657960000000005
1638680640.0,2.6750349999999976
1638680650.0,2.7214869999999967
1638680660.0,2.669579999999997
1638680670.0,2.868240000000001
1638680680.0,2.888593000000002
1638680690.0,2.757325
1638680700.0,2.7123610000000005
1638680710.0,2.8447810000000016
1638680720.0,2.8644610000000044
1638680730.0,2.7262310000000056
1638680740.0,2.845967000000007
1638680750.0,2.8335270000000063
1638680760.0,2.7220220000000084
1638680770.0,2.876979999999999
1638680780.0,2.7409580000000053
1638680790.0,2.780448999999999
1638680800.0,2.8858459999999995
1638680810.0,2.9090799999999986
1638680820.0,2.8132150000000014
1638680830.0,2.7795629999999987
1638680840.0,2.862374999999996
1638680850.0,2.797161000000004
1638680860.0,2.772378000000005
1638680870.0,2.755808000000004
1638680880.0,2.8484480000000056
1638680890.0,2.794376000000011
1638680900.0,2.559331000000004
1638680910.0,2.746544000000008
1638680920.0,2.688642000000001
1638680930.0,2.617532999999997
1638680940.0,2.8157400000000044
1638680950.0,2.7346200000000027
1638680960.0,2.659167000000004
1638680970.0,2.725324
1638680980.0,2.5370219999999906
1638680990.0,2.720928999999997
1638681000.0,2.7485930000000005
1638681010.0,2.854869999999997
1638681020.0,2.790724000000006
1638681030.0,2.683067000000002
1638681040.0,2.741346
1638681050.0,2.821990000000001
1638681060.0,2.901561999999998
1638681070.0,2.758808000000009
1638681080.0,2.849824000000009
1638681090.0,2.8927240000000074
1638681100.0,2.8788320000000005
1638681110.0,2.849470999999997
1638681120.0,2.8085189999999978
1638681130.0,2.996868000000006
1638681140.0,2.9975270000000003
1638681150.0,2.907382000000004
1638681160.0,2.7819270000000067
1638681170.0,3.0111219999999976
1638681180.0,2.777293999999999
1638681190.0,2.8481230000000046
1638681200.0,2.969564999999995
1638681210.0,2.8181789999999998
1638681220.0,2.9071290000000003
1638681230.0,2.763915999999999
1638681240.0,2.963546000000007
1638681250.0,2.8053800000000035
1638681260.0,2.799505000000001
1638681270.0,3.002702000000002
1638681280.0,3.1054980000000083
1638681290.0,2.885626000000002
1638681300.0,2.8340020000000066
1638681310.0,2.753811000000008
1638681320.0,2.6939550000000074
1638681330.0,2.8564820000000037
1638681340.0,2.8315760000000054
1638681350.0,2.9195960000000043
1638681360.0,3.026060000000005
1638681370.0,3.098170000000007
1638681380.0,2.866178000000009
1638681390.0,2.8727290000000094
1638681400.0,2.995979000000009
1638681410.0,2.9683089999999965
1638681420.0,2.789053000000004
1638681430.0,2.833787000000001
1638681440.0,2.88109
1638681450.0,3.173108000000004
1638681460.0,3.1679560000000007
1638681470.0,3.0813390000000016
1638681480.0,2.803080000000004
1638681490.0,2.728306000000007
1638681500.0,2.800331000000001
1638681510.0,2.777539999999997
1638681520.0,2.722997000000007
1638681530.0,2.74677
1638681540.0,2.7274599999999936
1638681550.0,2.7323399999999944
1638681560.0,2.8772960000000007
1638681570.0,2.7166830000000046
1638681580.0,2.6930739999999984
1638681590.0,2.905339000000001
1638681600.0,2.942744999999996
1638681610.0,2.8803909999999933
1638681620.0,3.018664
1638681630.0,2.925253000000006
1638681640.0,2.874071999999999
1638681650.0,2.764343000000004
1638681660.0,2.825427999999997
1638681670.0,2.86511100000001
1638681680.0,3.0983550000000046
1638681690.0,3.012794000000005
1638681700.0,2.8833690000000063
1638681710.0,2.853655000000005
1638681720.0,3.0256860000000065
1638681730.0,2.924164000000005
1638681740.0,2.8031010000000043
1638681750.0,2.805848999999998
1638681760.0,2.7988329999999886
1638681770.0,2.8370929999999936
1638681780.0,2.708223999999994
1638681790.0,2.7184239999999997
1638681800.0,2.829491999999995
1638681810.0,2.8628019999999967
1638681820.0,2.7973220000000016
1638681830.0,2.8474630000000003
1638681840.0,3.0302839999999978
1638681850.0,2.8981220000000008
1638681860.0,2.828795999999996
1638681870.0,2.865413000000013
1638681880.0,2.8257370000000104
1638681890.0,2.775435000000002
1638681900.0,2.790085999999999
1638681910.0,2.9418850000000005
1638681920.0,2.888348000000001
1638681930.0,2.801080000000002
1638681940.0,2.8415149999999985
1638681950.0,2.5688910000000007
1638681960.0,2.757010000000009
1638681970.0,2.670287999999995
1638681980.0,3.592122999999999
1638681990.0,2.945037000000005
1638682000.0,2.8387549999999973
1638682010.0,2.8692459999999995
1638682020.0,2.8658779999999986
1638682030.0,3.026088
1638682040.0,2.915324999999995
1638682050.0,2.7886229999999923
1638682060.0,2.7893389999999987
1638682070.0,3.032943999999999
1638682080.0,2.839195000000006
1638682090.0,2.876980999999995
1638682100.0,2.645813999999997
1638682110.0,2.8139929999999893
1638682120.0,2.7856829999999966
1638682130.0,2.753978999999994
1638682140.0,2.823831999999993
1638682150.0,2.885116999999996
1638682160.0,2.8164869999999955
1638682170.0,2.9244459999999965
1638682180.0,2.8163259999999903
1638682190.0,2.752011999999997
1638682200.0,2.829183000000002
1638682210.0,2.745136999999997
1638682220.0,2.8109349999999944
1638682230.0,2.8604239999999974
1638682240.0,2.856848999999989
1638682250.0,2.7773519999999903
1638682260.0,2.8637710000000007
1638682270.0,2.9747730000000048
1638682280.0,2.7619720000000005
1638682290.0,2.806522
1638682300.0,2.695873
1638682310.0,2.7854139999999954
1638682320.0,2.6605869999999925
1638682330.0,2.706888999999999
1638682340.0,2.684181000000001
1638682350.0,2.8407639999999965
1638682360.0,2.7273250000000004
1638682370.0,2.878467000000001
1638682380.0,2.822397999999996
1638682390.0,2.711150000000002
1638682400.0,2.736406000000001
1638682410.0,2.6782119999999936
1638682420.0,2.8624250000000013
1638682430.0,2.666600999999987
1638682440.0,2.7392279999999944
1638682450.0,2.737773
1638682460.0,2.9440940000000007
1638682470.0,2.879384000000006
1638682480.0,2.743558000000012
