timestamp,date,is_wake
1651024800.0,2022-04-26,0
1651024810.0,2022-04-26,0
1651024820.0,2022-04-26,0
1651024830.0,2022-04-26,0
1651024840.0,2022-04-26,0
1651024850.0,2022-04-26,0
1651024860.0,2022-04-26,0
1651024870.0,2022-04-26,0
1651024880.0,2022-04-26,0
1651024890.0,2022-04-26,0
1651024900.0,2022-04-26,0
1651024910.0,2022-04-26,0
1651024920.0,2022-04-26,0
1651024930.0,2022-04-26,0
1651024940.0,2022-04-26,1
1651024950.0,2022-04-26,1
1651024960.0,2022-04-26,1
1651024970.0,2022-04-26,1
1651024980.0,2022-04-26,1
1651024990.0,2022-04-26,1
1651025000.0,2022-04-26,1
1651025010.0,2022-04-26,1
1651025020.0,2022-04-26,1
1651025030.0,2022-04-26,1
1651025040.0,2022-04-26,1
1651025050.0,2022-04-26,1
1651025060.0,2022-04-26,1
1651025070.0,2022-04-26,1
1651025080.0,2022-04-26,1
1651025090.0,2022-04-26,1
1651025100.0,2022-04-26,1
1651025110.0,2022-04-26,1
1651025120.0,2022-04-26,1
1651025130.0,2022-04-26,1
1651025140.0,2022-04-26,1
1651025150.0,2022-04-26,1
1651025160.0,2022-04-26,1
1651025170.0,2022-04-26,1
1651025180.0,2022-04-26,1
1651025190.0,2022-04-26,1
1651025200.0,2022-04-26,1
1651025210.0,2022-04-26,1
1651025220.0,2022-04-26,1
1651025230.0,2022-04-26,1
1651025240.0,2022-04-26,0
1651025250.0,2022-04-26,0
1651025260.0,2022-04-26,0
1651025270.0,2022-04-26,0
1651025280.0,2022-04-26,0
1651025290.0,2022-04-26,0
1651025300.0,2022-04-26,0
1651025310.0,2022-04-26,0
1651025320.0,2022-04-26,0
1651025330.0,2022-04-26,1
1651025340.0,2022-04-26,1
1651025350.0,2022-04-26,1
1651025360.0,2022-04-26,0
1651025370.0,2022-04-26,0
1651025380.0,2022-04-26,0
1651025390.0,2022-04-26,0
1651025400.0,2022-04-26,0
1651025410.0,2022-04-26,0
1651025420.0,2022-04-26,0
1651025430.0,2022-04-26,0
1651025440.0,2022-04-26,0
1651025450.0,2022-04-26,0
1651025460.0,2022-04-26,0
1651025470.0,2022-04-26,0
1651025480.0,2022-04-26,0
1651025490.0,2022-04-26,0
1651025500.0,2022-04-26,0
1651025510.0,2022-04-26,0
1651025520.0,2022-04-26,0
1651025530.0,2022-04-26,0
1651025540.0,2022-04-26,0
1651025550.0,2022-04-26,0
1651025560.0,2022-04-26,0
1651025570.0,2022-04-26,0
1651025580.0,2022-04-26,0
1651025590.0,2022-04-26,0
1651025600.0,2022-04-26,0
1651025610.0,2022-04-26,0
1651025620.0,2022-04-26,0
1651025630.0,2022-04-26,0
1651025640.0,2022-04-26,0
1651025650.0,2022-04-26,0
1651025660.0,2022-04-26,0
1651025670.0,2022-04-26,0
1651025680.0,2022-04-26,0
1651025690.0,2022-04-26,1
1651025700.0,2022-04-26,1
1651025710.0,2022-04-26,1
1651025720.0,2022-04-26,1
1651025730.0,2022-04-26,1
1651025740.0,2022-04-26,1
1651025750.0,2022-04-26,1
1651025760.0,2022-04-26,1
1651025770.0,2022-04-26,1
1651025780.0,2022-04-26,1
1651025790.0,2022-04-26,1
1651025800.0,2022-04-26,1
1651025810.0,2022-04-26,1
1651025820.0,2022-04-26,1
1651025830.0,2022-04-26,1
1651025840.0,2022-04-26,1
1651025850.0,2022-04-26,1
1651025860.0,2022-04-26,1
1651025870.0,2022-04-26,1
1651025880.0,2022-04-26,1
1651025890.0,2022-04-26,1
1651025900.0,2022-04-26,1
1651025910.0,2022-04-26,1
1651025920.0,2022-04-26,1
1651025930.0,2022-04-26,1
1651025940.0,2022-04-26,1
1651025950.0,2022-04-26,1
1651025960.0,2022-04-26,1
1651025970.0,2022-04-26,1
1651025980.0,2022-04-26,1
1651025990.0,2022-04-26,1
1651026000.0,2022-04-26,1
1651026010.0,2022-04-26,1
1651026020.0,2022-04-26,1
1651026030.0,2022-04-26,1
1651026040.0,2022-04-26,1
1651026050.0,2022-04-26,1
1651026060.0,2022-04-26,1
1651026070.0,2022-04-26,1
1651026080.0,2022-04-26,1
1651026090.0,2022-04-26,0
1651026100.0,2022-04-26,1
1651026110.0,2022-04-26,1
1651026120.0,2022-04-26,1
1651026130.0,2022-04-26,1
1651026140.0,2022-04-26,1
1651026150.0,2022-04-26,1
1651026160.0,2022-04-26,1
1651026170.0,2022-04-26,1
1651026180.0,2022-04-26,1
1651026190.0,2022-04-26,1
1651026200.0,2022-04-26,1
1651026210.0,2022-04-26,1
1651026220.0,2022-04-26,1
1651026230.0,2022-04-26,1
1651026240.0,2022-04-26,1
