start,end,type,night
1651024940.0,1651025360.0,wake,2022-04-27
1651025690.0,1651028040.0,wake,2022-04-27
1651028430.0,1651029390.0,wake,2022-04-27
1651030210.0,1651032540.0,wake,2022-04-27
1651033640.0,1651033650.0,wake,2022-04-27
1651034160.0,1651034230.0,wake,2022-04-27
1651034720.0,1651034990.0,wake,2022-04-27
1651035330.0,1651035570.0,wake,2022-04-27
1651036030.0,1651036240.0,wake,2022-04-27
1651036570.0,1651037550.0,wake,2022-04-27
1651040650.0,1651041130.0,wake,2022-04-27
1651041630.0,1651041920.0,wake,2022-04-27
1651049250.0,1651049320.0,wake,2022-04-27
1651024820.0,1651032550.0,motion,2022-04-27
1651033010.0,1651033020.0,motion,2022-04-27
1651033410.0,1651033670.0,motion,2022-04-27
1651034120.0,1651034980.0,motion,2022-04-27
1651035290.0,1651037640.0,motion,2022-04-27
1651038310.0,1651038700.0,motion,2022-04-27
1651040620.0,1651041100.0,motion,2022-04-27
1651041590.0,1651041890.0,motion,2022-04-27
1651047660.0,1651047750.0,motion,2022-04-27
1651048830.0,1651049290.0,motion,2022-04-27
1651050560.0,1651050570.0,motion,2022-04-27
1651052100.0,1651052310.0,motion,2022-04-27
1651052750.0,1651052950.0,motion,2022-04-27
1651054040.0,1651054060.0,motion,2022-04-27
1651054850.0,1651054870.0,motion,2022-04-27
1651055990.0,1651056010.0,motion,2022-04-27
1651057460.0,1651057470.0,motion,2022-04-27
1651060280.0,1651060300.0,motion,2022-04-27
1651061900.0,1651061920.0,motion,2022-04-27
1651062290.0,1651062310.0,motion,2022-04-27
1651064970.0,1651065000.0,motion,2022-04-27
1651065840.0,1651065860.0,motion,2022-04-27
1651066720.0,1651066740.0,motion,2022-04-27
1651067580.0,1651067600.0,motion,2022-04-27
1651068080.0,1651068100.0,motion,2022-04-27
1651071480.0,1651071500.0,motion,2022-04-27
1651198240.0,1651198310.0,wake,2022-04-29
1651198820.0,1651198860.0,wake,2022-04-29
1651199280.0,1651199990.0,wake,2022-04-29
1651201040.0,1651201100.0,wake,2022-04-29
1651201600.0,1651202210.0,wake,2022-04-29
1651206120.0,1651206260.0,wake,2022-04-29
1651236870.0,1651238680.0,wake,2022-04-29
1651197830.0,1651198410.0,motion,2022-04-29
1651198780.0,1651198830.0,motion,2022-04-29
1651199170.0,1651199980.0,motion,2022-04-29
1651200390.0,1651200400.0,motion,2022-04-29
1651201000.0,1651201080.0,motion,2022-04-29
1651201520.0,1651202160.0,motion,2022-04-29
1651203170.0,1651203770.0,motion,2022-04-29
1651206080.0,1651206770.0,motion,2022-04-29
1651207690.0,1651207900.0,motion,2022-04-29
1651208600.0,1651208710.0,motion,2022-04-29
1651213460.0,1651213480.0,motion,2022-04-29
1651216290.0,1651216310.0,motion,2022-04-29
1651217600.0,1651217620.0,motion,2022-04-29
1651218720.0,1651218730.0,motion,2022-04-29
1651221200.0,1651221220.0,motion,2022-04-29
1651223160.0,1651223180.0,motion,2022-04-29
1651224950.0,1651224970.0,motion,2022-04-29
1651225320.0,1651225340.0,motion,2022-04-29
1651228470.0,1651228730.0,motion,2022-04-29
1651230020.0,1651230030.0,motion,2022-04-29
1651233100.0,1651233120.0,motion,2022-04-29
1651233890.0,1651234200.0,motion,2022-04-29
1651236830.0,1651238660.0,motion,2022-04-29
1651239210.0,1651239260.0,motion,2022-04-29
1651243850.0,1651244110.0,motion,2022-04-29
1651111490.0,1651113160.0,wake,2022-04-28
1651115570.0,1651116530.0,wake,2022-04-28
1651117050.0,1651117200.0,wake,2022-04-28
1651154990.0,1651157160.0,wake,2022-04-28
1651111250.0,1651113130.0,motion,2022-04-28
1651113720.0,1651113740.0,motion,2022-04-28
1651114280.0,1651114290.0,motion,2022-04-28
1651114870.0,1651114890.0,motion,2022-04-28
1651115260.0,1651116660.0,motion,2022-04-28
1651117010.0,1651117150.0,motion,2022-04-28
1651118640.0,1651118660.0,motion,2022-04-28
1651120160.0,1651120390.0,motion,2022-04-28
1651121570.0,1651121860.0,motion,2022-04-28
1651122320.0,1651122370.0,motion,2022-04-28
1651129540.0,1651129570.0,motion,2022-04-28
1651130960.0,1651130980.0,motion,2022-04-28
1651133180.0,1651133200.0,motion,2022-04-28
1651134410.0,1651134440.0,motion,2022-04-28
1651145570.0,1651145810.0,motion,2022-04-28
1651146470.0,1651146640.0,motion,2022-04-28
1651147980.0,1651148000.0,motion,2022-04-28
1651149280.0,1651149310.0,motion,2022-04-28
1651149990.0,1651150270.0,motion,2022-04-28
1651153070.0,1651153390.0,motion,2022-04-28
1651154520.0,1651157220.0,motion,2022-04-28
1651157840.0,1651157850.0,motion,2022-04-28
1651024940.0,1651025360.0,wake,2022-04-27
1651025690.0,1651028040.0,wake,2022-04-27
1651028430.0,1651029390.0,wake,2022-04-27
1651030210.0,1651032540.0,wake,2022-04-27
1651033640.0,1651033650.0,wake,2022-04-27
1651034160.0,1651034230.0,wake,2022-04-27
1651034720.0,1651034990.0,wake,2022-04-27
1651035330.0,1651035570.0,wake,2022-04-27
1651036030.0,1651036240.0,wake,2022-04-27
1651036570.0,1651037550.0,wake,2022-04-27
1651040650.0,1651041130.0,wake,2022-04-27
1651041630.0,1651041920.0,wake,2022-04-27
1651049250.0,1651049320.0,wake,2022-04-27
1651073630.0,1651074150.0,wake,2022-04-27
1651076120.0,1651077610.0,wake,2022-04-27
1651078180.0,1651079100.0,wake,2022-04-27
1651079670.0,1651080440.0,wake,2022-04-27
1651024820.0,1651032550.0,motion,2022-04-27
1651033010.0,1651033020.0,motion,2022-04-27
1651033410.0,1651033670.0,motion,2022-04-27
1651034120.0,1651034980.0,motion,2022-04-27
1651035290.0,1651037640.0,motion,2022-04-27
1651038310.0,1651038700.0,motion,2022-04-27
1651040620.0,1651041100.0,motion,2022-04-27
1651041590.0,1651041890.0,motion,2022-04-27
1651047660.0,1651047750.0,motion,2022-04-27
1651048830.0,1651049290.0,motion,2022-04-27
1651050560.0,1651050570.0,motion,2022-04-27
1651052100.0,1651052310.0,motion,2022-04-27
1651052750.0,1651052950.0,motion,2022-04-27
1651054040.0,1651054060.0,motion,2022-04-27
1651054850.0,1651054870.0,motion,2022-04-27
1651055990.0,1651056010.0,motion,2022-04-27
1651057460.0,1651057470.0,motion,2022-04-27
1651060280.0,1651060300.0,motion,2022-04-27
1651061900.0,1651061920.0,motion,2022-04-27
1651062290.0,1651062310.0,motion,2022-04-27
1651064970.0,1651065000.0,motion,2022-04-27
1651065840.0,1651065860.0,motion,2022-04-27
1651066720.0,1651066740.0,motion,2022-04-27
1651067580.0,1651067600.0,motion,2022-04-27
1651068080.0,1651068100.0,motion,2022-04-27
1651071480.0,1651071500.0,motion,2022-04-27
1651072230.0,1651072670.0,motion,2022-04-27
1651073590.0,1651074120.0,motion,2022-04-27
1651076000.0,1651077760.0,motion,2022-04-27
1651078120.0,1651079080.0,motion,2022-04-27
