START_TIME,STOP_TIME,PREDICTION,SOURCE,LABELSET,VIDEO_START_TIME,VIDEO_STOP_TIME
2022-04-06 11:02:32.550,2022-04-06 11:55:07.437,HLB_Indecipherable/Video_Insufficient,annotator,HIGH LEVEL BEHAVIOR,,
2022-04-06 11:55:10.437,2022-04-06 11:57:31.387,HLB_Indecipherable/Video_Insufficient,annotator,HIGH LEVEL BEHAVIOR,,
2022-04-06 11:57:32.375,2022-04-06 12:00:16.325,HLB_Indecipherable/Video_Insufficient,annotator,HIGH LEVEL BEHAVIOR,,
2022-04-06 12:00:16.325,2022-04-06 12:16:17.987,HLB_Indecipherable/Video_Insufficient,annotator,HIGH LEVEL BEHAVIOR,,
2022-04-06 12:16:26.975,2022-04-06 12:17:11.962,HLB_Indecipherable/Video_Insufficient,annotator,HIGH LEVEL BEHAVIOR,,
2022-04-06 12:17:13.962,2022-04-06 12:17:25.962,Using_Computer/Screen,annotator,HIGH LEVEL BEHAVIOR,,
2022-04-06 12:17:26.962,2022-04-06 12:17:45.950,Using_Computer/Screen,annotator,HIGH LEVEL BEHAVIOR,,
2022-04-06 12:17:48.950,2022-04-06 12:20:25.900,Using_Computer/Screen,annotator,HIGH LEVEL BEHAVIOR,,
2022-04-06 12:20:27.900,2022-04-06 12:20:56.887,Using_Computer/Screen,annotator,HIGH LEVEL BEHAVIOR,,
2022-04-06 12:20:57.887,2022-04-06 12:22:11.862,Using_Computer/Screen,annotator,HIGH LEVEL BEHAVIOR,,
2022-04-06 12:22:12.862,2022-04-06 12:22:58.837,Using_Computer/Screen,annotator,HIGH LEVEL BEHAVIOR,,
2022-04-06 12:23:00.837,2022-04-06 12:23:21.837,Packing/Unpacking_Something,annotator,HIGH LEVEL BEHAVIOR,,
2022-04-06 12:23:24.837,2022-04-06 12:23:25.837,Packing/Unpacking_Something,annotator,HIGH LEVEL BEHAVIOR,,
2022-04-06 12:23:25.837,2022-04-06 12:23:30.825,Using_Computer/Screen,annotator,HIGH LEVEL BEHAVIOR,,
2022-04-06 12:23:31.825,2022-04-06 12:24:17.812,Using_Computer/Screen,annotator,HIGH LEVEL BEHAVIOR,,
2022-04-06 12:24:18.812,2022-04-06 12:24:25.812,Using_Computer/Screen,annotator,HIGH LEVEL BEHAVIOR,,
2022-04-06 12:24:28.812,2022-04-06 12:25:02.800,Using_Computer/Screen,annotator,HIGH LEVEL BEHAVIOR,,
2022-04-06 12:25:03.800,2022-04-06 12:25:32.787,Using_Computer/Screen,annotator,HIGH LEVEL BEHAVIOR,,
2022-04-06 12:25:33.787,2022-04-06 12:28:37.725,Using_Computer/Screen/Meeting _Social_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,,
