start,end,type,night
1651802650.0,1651806300.0,wake,2022-05-06
1651806830.0,1651808110.0,wake,2022-05-06
1651808930.0,1651809010.0,wake,2022-05-06
1651809390.0,1651809440.0,wake,2022-05-06
1651820720.0,1651820760.0,wake,2022-05-06
1651821620.0,1651821630.0,wake,2022-05-06
1651822140.0,1651822200.0,wake,2022-05-06
1651823430.0,1651824040.0,wake,2022-05-06
1651825450.0,1651826620.0,wake,2022-05-06
1651827820.0,1651827900.0,wake,2022-05-06
1651828300.0,1651834310.0,wake,2022-05-06
1651835180.0,1651835270.0,wake,2022-05-06
1651837590.0,1651838730.0,wake,2022-05-06
1651839110.0,1651839650.0,wake,2022-05-06
1651840810.0,1651840860.0,wake,2022-05-06
1651841450.0,1651841750.0,wake,2022-05-06
1651842330.0,1651842580.0,wake,2022-05-06
1651843510.0,1651844520.0,wake,2022-05-06
1651846020.0,1651846090.0,wake,2022-05-06
1651846920.0,1651848880.0,wake,2022-05-06
1651802420.0,1651806270.0,motion,2022-05-06
1651806770.0,1651808210.0,motion,2022-05-06
1651808890.0,1651809410.0,motion,2022-05-06
1651809920.0,1651809960.0,motion,2022-05-06
1651813590.0,1651813610.0,motion,2022-05-06
1651814360.0,1651814370.0,motion,2022-05-06
1651817010.0,1651817030.0,motion,2022-05-06
1651818610.0,1651818650.0,motion,2022-05-06
1651819920.0,1651819930.0,motion,2022-05-06
1651820260.0,1651820280.0,motion,2022-05-06
1651820690.0,1651820740.0,motion,2022-05-06
1651821180.0,1651821200.0,motion,2022-05-06
1651821510.0,1651821640.0,motion,2022-05-06
1651822100.0,1651822160.0,motion,2022-05-06
1651822800.0,1651823000.0,motion,2022-05-06
1651823380.0,1651824020.0,motion,2022-05-06
1651825410.0,1651826590.0,motion,2022-05-06
1651827200.0,1651827870.0,motion,2022-05-06
1651828250.0,1651834300.0,motion,2022-05-06
1651834760.0,1651835970.0,motion,2022-05-06
1651836370.0,1651836810.0,motion,2022-05-06
1651837180.0,1651837210.0,motion,2022-05-06
1651837530.0,1651839970.0,motion,2022-05-06
1651840670.0,1651840820.0,motion,2022-05-06
1651841410.0,1651841730.0,motion,2022-05-06
1651842290.0,1651842560.0,motion,2022-05-06
1651842990.0,1651843020.0,motion,2022-05-06
1651843430.0,1651844500.0,motion,2022-05-06
1651845100.0,1651845120.0,motion,2022-05-06
1651845970.0,1651846060.0,motion,2022-05-06
1651846880.0,1651849110.0,motion,2022-05-06
1651889000.0,1651890290.0,wake,2022-05-07
1651891220.0,1651891260.0,wake,2022-05-07
1651894230.0,1651894250.0,wake,2022-05-07
1651897260.0,1651906320.0,wake,2022-05-07
1651888880.0,1651890290.0,motion,2022-05-07
1651890740.0,1651891230.0,motion,2022-05-07
1651891620.0,1651891630.0,motion,2022-05-07
1651892400.0,1651893200.0,motion,2022-05-07
1651893600.0,1651894200.0,motion,2022-05-07
1651894870.0,1651894890.0,motion,2022-05-07
1651895310.0,1651895580.0,motion,2022-05-07
1651895890.0,1651895910.0,motion,2022-05-07
1651896310.0,1651896530.0,motion,2022-05-07
1651896920.0,1651906290.0,motion,2022-05-07
1651906670.0,1651906690.0,motion,2022-05-07
1651909970.0,1651909990.0,motion,2022-05-07
1651910440.0,1651910450.0,motion,2022-05-07
1651915530.0,1651915560.0,motion,2022-05-07
1651918230.0,1651918250.0,motion,2022-05-07
1651919380.0,1651919400.0,motion,2022-05-07
1651922970.0,1651923070.0,motion,2022-05-07
1651926030.0,1651926070.0,motion,2022-05-07
1651926850.0,1651926870.0,motion,2022-05-07
1651929870.0,1651929890.0,motion,2022-05-07
1651931070.0,1651931090.0,motion,2022-05-07
1651931660.0,1651931680.0,motion,2022-05-07
1651934640.0,1651934650.0,motion,2022-05-07
1651716090.0,1651719810.0,wake,2022-05-05
1651720190.0,1651720920.0,wake,2022-05-05
1651721240.0,1651722820.0,wake,2022-05-05
1651724150.0,1651725110.0,wake,2022-05-05
1651725560.0,1651725620.0,wake,2022-05-05
1651727180.0,1651727440.0,wake,2022-05-05
1651728080.0,1651728130.0,wake,2022-05-05
1651745120.0,1651745160.0,wake,2022-05-05
1651753520.0,1651753560.0,wake,2022-05-05
1651759450.0,1651759930.0,wake,2022-05-05
1651760270.0,1651762740.0,wake,2022-05-05
1651716020.0,1651722870.0,motion,2022-05-05
1651723210.0,1651723370.0,motion,2022-05-05
1651723780.0,1651725080.0,motion,2022-05-05
1651725530.0,1651725590.0,motion,2022-05-05
1651725960.0,1651726360.0,motion,2022-05-05
1651726700.0,1651726720.0,motion,2022-05-05
1651727120.0,1651727530.0,motion,2022-05-05
1651728050.0,1651728100.0,motion,2022-05-05
1651729330.0,1651729340.0,motion,2022-05-05
1651730340.0,1651730360.0,motion,2022-05-05
1651730710.0,1651730800.0,motion,2022-05-05
1651733900.0,1651733920.0,motion,2022-05-05
1651736170.0,1651736180.0,motion,2022-05-05
1651737070.0,1651737080.0,motion,2022-05-05
1651739840.0,1651739860.0,motion,2022-05-05
1651740360.0,1651740390.0,motion,2022-05-05
1651742170.0,1651742190.0,motion,2022-05-05
1651744930.0,1651745130.0,motion,2022-05-05
1651745880.0,1651745910.0,motion,2022-05-05
1651747190.0,1651747220.0,motion,2022-05-05
1651747700.0,1651747720.0,motion,2022-05-05
1651748750.0,1651748770.0,motion,2022-05-05
1651749860.0,1651749880.0,motion,2022-05-05
1651751440.0,1651751460.0,motion,2022-05-05
1651753480.0,1651753540.0,motion,2022-05-05
1651754520.0,1651754560.0,motion,2022-05-05
1651755560.0,1651755620.0,motion,2022-05-05
1651756280.0,1651756300.0,motion,2022-05-05
1651756990.0,1651757230.0,motion,2022-05-05
1651758330.0,1651758480.0,motion,2022-05-05
1651759120.0,1651759900.0,motion,2022-05-05
1651760230.0,1651762740.0,motion,2022-05-05
1652148410.0,1652148680.0,wake,2022-05-10
1652149070.0,1652149650.0,wake,2022-05-10
1652150090.0,1652150430.0,wake,2022-05-10
1652151040.0,1652151300.0,wake,2022-05-10
1652152720.0,1652152760.0,wake,2022-05-10
1652153760.0,1652155100.0,wake,2022-05-10
1652182190.0,1652184020.0,wake,2022-05-10
1652184490.0,1652184600.0,wake,2022-05-10
1652185910.0,1652186170.0,wake,2022-05-10
1652190030.0,1652190460.0,wake,2022-05-10
1652191110.0,1652191590.0,wake,2022-05-10
1652192100.0,1652192850.0,wake,2022-05-10
1652193950.0,1652194130.0,wake,2022-05-10
1652148380.0,1652148640.0,motion,2022-05-10
1652148990.0,1652150500.0,motion,2022-05-10
1652150960.0,1652151600.0,motion,2022-05-10
1652152240.0,1652152290.0,motion,2022-05-10
1652152600.0,1652153210.0,motion,2022-05-10
1652153690.0,1652155080.0,motion,2022-05-10
1652157940.0,1652157950.0,motion,2022-05-10
1652158950.0,1652158980.0,motion,2022-05-10
1652159500.0,1652159830.0,motion,2022-05-10
1652161740.0,1652161760.0,motion,2022-05-10
1652162340.0,1652162350.0,motion,2022-05-10
1652163650.0,1652163670.0,motion,2022-05-10
1652164460.0,1652164490.0,motion,2022-05-10
1652164880.0,1652164890.0,motion,2022-05-10
1652165870.0,1652165890.0,motion,2022-05-10
1652168040.0,1652168540.0,motion,2022-05-10
1652172200.0,1652172230.0,motion,2022-05-10
1652172750.0,1652172800.0,motion,2022-05-10
1652173140.0,1652173150.0,motion,2022-05-10
1652174960.0,1652174990.0,motion,2022-05-10
1652175770.0,1652176060.0,motion,2022-05-10
1652177060.0,1652177100.0,motion,2022-05-10
1652178300.0,1652178310.0,motion,2022-05-10
1652180710.0,1652181030.0,motion,2022-05-10
1652181620.0,1652184120.0,motion,2022-05-10
1652184450.0,1652184640.0,motion,2022-05-10
1652184970.0,1652184990.0,motion,2022-05-10
1652185760.0,1652187190.0,motion,2022-05-10
1652188180.0,1652188740.0,motion,2022-05-10
1652189190.0,1652190450.0,motion,2022-05-10
1652191040.0,1652192830.0,motion,2022-05-10
1652193200.0,1652194100.0,motion,2022-05-10
1652194500.0,1652194570.0,motion,2022-05-10
1651629940.0,1651630310.0,wake,2022-05-04
1651630650.0,1651631450.0,wake,2022-05-04
1651631830.0,1651633060.0,wake,2022-05-04
1651633390.0,1651634880.0,wake,2022-05-04
1651636530.0,1651636620.0,wake,2022-05-04
1651642030.0,1651642050.0,wake,2022-05-04
1651645240.0,1651645260.0,wake,2022-05-04
1651666360.0,1651670430.0,wake,2022-05-04
1651670870.0,1651674220.0,wake,2022-05-04
1651675800.0,1651675840.0,wake,2022-05-04
1651629630.0,1651631410.0,motion,2022-05-04
1651631760.0,1651633030.0,motion,2022-05-04
1651633360.0,1651635150.0,motion,2022-05-04
1651635660.0,1651635800.0,motion,2022-05-04
1651636490.0,1651636590.0,motion,2022-05-04
1651641240.0,1651641260.0,motion,2022-05-04
1651641960.0,1651642050.0,motion,2022-05-04
1651642560.0,1651642980.0,motion,2022-05-04
1651643930.0,1651644000.0,motion,2022-05-04
1651644990.0,1651645220.0,motion,2022-05-04
1651646230.0,1651646250.0,motion,2022-05-04
1651647290.0,1651647560.0,motion,2022-05-04
1651648470.0,1651648490.0,motion,2022-05-04
1651649390.0,1651649510.0,motion,2022-05-04
