timestamp,date,is_wake
1650679200.0,2022-04-22,0
1650679210.0,2022-04-22,0
1650679220.0,2022-04-22,0
1650679230.0,2022-04-22,0
1650679240.0,2022-04-22,0
1650679250.0,2022-04-22,0
1650679260.0,2022-04-22,0
1650679270.0,2022-04-22,0
1650679280.0,2022-04-22,0
1650679290.0,2022-04-22,0
1650679300.0,2022-04-22,0
1650679310.0,2022-04-22,0
1650679320.0,2022-04-22,0
1650679330.0,2022-04-22,0
1650679340.0,2022-04-22,0
1650679350.0,2022-04-22,0
1650679360.0,2022-04-22,0
1650679370.0,2022-04-22,0
1650679380.0,2022-04-22,0
1650679390.0,2022-04-22,0
1650679400.0,2022-04-22,0
1650679410.0,2022-04-22,0
1650679420.0,2022-04-22,0
1650679430.0,2022-04-22,0
1650679440.0,2022-04-22,0
1650679450.0,2022-04-22,0
1650679460.0,2022-04-22,0
1650679470.0,2022-04-22,0
1650679480.0,2022-04-22,0
1650679490.0,2022-04-22,0
1650679500.0,2022-04-22,0
1650679510.0,2022-04-22,0
1650679520.0,2022-04-22,0
1650679530.0,2022-04-22,0
1650679540.0,2022-04-22,0
1650679550.0,2022-04-22,0
1650679560.0,2022-04-22,0
1650679570.0,2022-04-22,0
1650679580.0,2022-04-22,0
1650679590.0,2022-04-22,0
1650679600.0,2022-04-22,0
1650679610.0,2022-04-22,0
1650679620.0,2022-04-22,0
1650679630.0,2022-04-22,0
1650679640.0,2022-04-22,0
1650679650.0,2022-04-22,0
1650679660.0,2022-04-22,0
1650679670.0,2022-04-22,0
1650679680.0,2022-04-22,0
1650679690.0,2022-04-22,0
1650679700.0,2022-04-22,0
1650679710.0,2022-04-22,0
1650679720.0,2022-04-22,0
1650679730.0,2022-04-22,0
1650679740.0,2022-04-22,0
1650679750.0,2022-04-22,0
1650679760.0,2022-04-22,0
1650679770.0,2022-04-22,0
1650679780.0,2022-04-22,0
1650679790.0,2022-04-22,0
1650679800.0,2022-04-22,0
1650679810.0,2022-04-22,0
1650679820.0,2022-04-22,0
1650679830.0,2022-04-22,0
1650679840.0,2022-04-22,0
1650679850.0,2022-04-22,0
1650679860.0,2022-04-22,0
1650679870.0,2022-04-22,0
1650679880.0,2022-04-22,0
1650679890.0,2022-04-22,0
1650679900.0,2022-04-22,0
1650679910.0,2022-04-22,0
1650679920.0,2022-04-22,0
1650679930.0,2022-04-22,0
1650679940.0,2022-04-22,0
1650679950.0,2022-04-22,0
1650679960.0,2022-04-22,0
1650679970.0,2022-04-22,0
1650679980.0,2022-04-22,0
1650679990.0,2022-04-22,0
1650680000.0,2022-04-22,0
1650680010.0,2022-04-22,0
1650680020.0,2022-04-22,0
1650680030.0,2022-04-22,0
1650680040.0,2022-04-22,0
1650680050.0,2022-04-22,0
1650680060.0,2022-04-22,0
1650680070.0,2022-04-22,0
1650680080.0,2022-04-22,0
1650680090.0,2022-04-22,0
1650680100.0,2022-04-22,0
1650680110.0,2022-04-22,0
1650680120.0,2022-04-22,0
1650680130.0,2022-04-22,0
1650680140.0,2022-04-22,0
1650680150.0,2022-04-22,0
1650680160.0,2022-04-22,0
1650680170.0,2022-04-22,0
1650680180.0,2022-04-22,0
1650680190.0,2022-04-22,0
1650680200.0,2022-04-22,0
1650680210.0,2022-04-22,0
1650680220.0,2022-04-22,0
1650680230.0,2022-04-22,0
1650680240.0,2022-04-22,0
1650680250.0,2022-04-22,0
1650680260.0,2022-04-22,0
1650680270.0,2022-04-22,0
1650680280.0,2022-04-22,0
1650680290.0,2022-04-22,0
1650680300.0,2022-04-22,0
1650680310.0,2022-04-22,0
1650680320.0,2022-04-22,0
1650680330.0,2022-04-22,0
1650680340.0,2022-04-22,0
1650680350.0,2022-04-22,0
1650680360.0,2022-04-22,0
1650680370.0,2022-04-22,0
1650680380.0,2022-04-22,0
1650680390.0,2022-04-22,0
1650680400.0,2022-04-22,0
1650680410.0,2022-04-22,0
1650680420.0,2022-04-22,0
1650680430.0,2022-04-22,0
1650680440.0,2022-04-22,0
1650680450.0,2022-04-22,0
1650680460.0,2022-04-22,0
1650680470.0,2022-04-22,0
1650680480.0,2022-04-22,0
1650680490.0,2022-04-22,0
1650680500.0,2022-04-22,0
1650680510.0,2022-04-22,0
1650680520.0,2022-04-22,0
1650680530.0,2022-04-22,0
