start,end,type,night
1650680670.0,1650682970.0,wake,2022-04-23
1650684670.0,1650684940.0,wake,2022-04-23
1650698340.0,1650698440.0,wake,2022-04-23
1650701550.0,1650701610.0,wake,2022-04-23
1650717370.0,1650717430.0,wake,2022-04-23
1650718360.0,1650718510.0,wake,2022-04-23
1650719300.0,1650719500.0,wake,2022-04-23
1650721040.0,1650721080.0,wake,2022-04-23
1650679550.0,1650679570.0,motion,2022-04-23
1650680590.0,1650682940.0,motion,2022-04-23
1650683800.0,1650683830.0,motion,2022-04-23
1650684480.0,1650684990.0,motion,2022-04-23
1650693480.0,1650693570.0,motion,2022-04-23
1650695620.0,1650695650.0,motion,2022-04-23
1650695960.0,1650695980.0,motion,2022-04-23
1650696540.0,1650696570.0,motion,2022-04-23
1650696950.0,1650696970.0,motion,2022-04-23
1650697620.0,1650697640.0,motion,2022-04-23
1650698010.0,1650698410.0,motion,2022-04-23
1650700670.0,1650700680.0,motion,2022-04-23
1650701010.0,1650701030.0,motion,2022-04-23
1650701510.0,1650701580.0,motion,2022-04-23
1650704850.0,1650704870.0,motion,2022-04-23
1650708160.0,1650708190.0,motion,2022-04-23
1650714560.0,1650714780.0,motion,2022-04-23
1650717330.0,1650717650.0,motion,2022-04-23
1650718100.0,1650718520.0,motion,2022-04-23
1650719260.0,1650719460.0,motion,2022-04-23
1650720080.0,1650720110.0,motion,2022-04-23
1650720980.0,1650721060.0,motion,2022-04-23
1650721750.0,1650721780.0,motion,2022-04-23
1650723420.0,1650723450.0,motion,2022-04-23
1650592890.0,1650594450.0,wake,2022-04-22
1650594850.0,1650595230.0,wake,2022-04-22
1650596250.0,1650596300.0,wake,2022-04-22
1650597280.0,1650597300.0,wake,2022-04-22
1650597950.0,1650598370.0,wake,2022-04-22
1650599780.0,1650600250.0,wake,2022-04-22
1650626510.0,1650626570.0,wake,2022-04-22
1650627000.0,1650627090.0,wake,2022-04-22
1650631410.0,1650631810.0,wake,2022-04-22
1650632280.0,1650632440.0,wake,2022-04-22
1650634560.0,1650635470.0,wake,2022-04-22
1650636850.0,1650636940.0,wake,2022-04-22
1650637830.0,1650639040.0,wake,2022-04-22
1650592820.0,1650596280.0,motion,2022-04-22
1650596610.0,1650596630.0,motion,2022-04-22
1650597030.0,1650598960.0,motion,2022-04-22
1650599310.0,1650600620.0,motion,2022-04-22
1650602200.0,1650602220.0,motion,2022-04-22
1650614780.0,1650614800.0,motion,2022-04-22
1650615470.0,1650615540.0,motion,2022-04-22
1650616260.0,1650616280.0,motion,2022-04-22
1650616700.0,1650616720.0,motion,2022-04-22
1650617380.0,1650617400.0,motion,2022-04-22
1650623140.0,1650623150.0,motion,2022-04-22
1650626240.0,1650626540.0,motion,2022-04-22
1650626960.0,1650627060.0,motion,2022-04-22
1650631360.0,1650631780.0,motion,2022-04-22
1650632240.0,1650632430.0,motion,2022-04-22
1650634490.0,1650635430.0,motion,2022-04-22
1650636140.0,1650636160.0,motion,2022-04-22
1650636820.0,1650636910.0,motion,2022-04-22
1650637380.0,1650637400.0,motion,2022-04-22
1650637770.0,1650639250.0,motion,2022-04-22
1650420100.0,1650420310.0,wake,2022-04-20
1650436510.0,1650436540.0,wake,2022-04-20
1650456140.0,1650456240.0,wake,2022-04-20
1650459760.0,1650460870.0,wake,2022-04-20
1650461810.0,1650461880.0,wake,2022-04-20
1650464510.0,1650464830.0,wake,2022-04-20
1650465270.0,1650465280.0,wake,2022-04-20
1650465910.0,1650465920.0,wake,2022-04-20
1650420040.0,1650420370.0,motion,2022-04-20
1650421500.0,1650421520.0,motion,2022-04-20
1650424050.0,1650424240.0,motion,2022-04-20
1650428840.0,1650428870.0,motion,2022-04-20
1650431840.0,1650431930.0,motion,2022-04-20
1650434510.0,1650434540.0,motion,2022-04-20
1650435510.0,1650435520.0,motion,2022-04-20
1650436360.0,1650436690.0,motion,2022-04-20
1650438910.0,1650438930.0,motion,2022-04-20
1650439850.0,1650439880.0,motion,2022-04-20
1650441540.0,1650441570.0,motion,2022-04-20
1650448540.0,1650448560.0,motion,2022-04-20
1650450810.0,1650451010.0,motion,2022-04-20
1650452260.0,1650452310.0,motion,2022-04-20
1650454330.0,1650454350.0,motion,2022-04-20
1650456110.0,1650456230.0,motion,2022-04-20
1650459700.0,1650460840.0,motion,2022-04-20
1650461780.0,1650462210.0,motion,2022-04-20
1650462540.0,1650462780.0,motion,2022-04-20
1650463200.0,1650465890.0,motion,2022-04-20
1650466310.0,1650466760.0,motion,2022-04-20
1650520550.0,1650520620.0,wake,2022-04-21
1650530570.0,1650530600.0,wake,2022-04-21
1650539110.0,1650539380.0,wake,2022-04-21
1650543160.0,1650544280.0,wake,2022-04-21
1650551380.0,1650552260.0,wake,2022-04-21
1650552890.0,1650552960.0,wake,2022-04-21
1650507340.0,1650507360.0,motion,2022-04-21
1650507740.0,1650507760.0,motion,2022-04-21
1650512350.0,1650512360.0,motion,2022-04-21
1650513470.0,1650513520.0,motion,2022-04-21
1650514180.0,1650514200.0,motion,2022-04-21
1650518150.0,1650518190.0,motion,2022-04-21
1650520510.0,1650520600.0,motion,2022-04-21
1650520930.0,1650521050.0,motion,2022-04-21
1650523150.0,1650523180.0,motion,2022-04-21
1650523850.0,1650523880.0,motion,2022-04-21
1650527770.0,1650527790.0,motion,2022-04-21
1650528260.0,1650528610.0,motion,2022-04-21
1650530330.0,1650530610.0,motion,2022-04-21
1650534610.0,1650534890.0,motion,2022-04-21
1650537130.0,1650537230.0,motion,2022-04-21
1650538110.0,1650538560.0,motion,2022-04-21
1650538960.0,1650539360.0,motion,2022-04-21
1650542920.0,1650544280.0,motion,2022-04-21
1650546190.0,1650546200.0,motion,2022-04-21
1650546980.0,1650547000.0,motion,2022-04-21
1650547370.0,1650547390.0,motion,2022-04-21
1650549330.0,1650549350.0,motion,2022-04-21
1650549740.0,1650549760.0,motion,2022-04-21
1650551340.0,1650552920.0,motion,2022-04-21
1650853390.0,1650853620.0,wake,2022-04-25
1650854620.0,1650854940.0,wake,2022-04-25
1650855570.0,1650855640.0,wake,2022-04-25
1650856980.0,1650857120.0,wake,2022-04-25
1650890910.0,1650890940.0,wake,2022-04-25
1650894410.0,1650894720.0,wake,2022-04-25
1650895460.0,1650896250.0,wake,2022-04-25
1650853360.0,1650853590.0,motion,2022-04-25
1650854560.0,1650854920.0,motion,2022-04-25
1650855530.0,1650855590.0,motion,2022-04-25
1650856750.0,1650857340.0,motion,2022-04-25
1650857680.0,1650857700.0,motion,2022-04-25
1650858570.0,1650858580.0,motion,2022-04-25
1650859320.0,1650859540.0,motion,2022-04-25
1650861710.0,1650861730.0,motion,2022-04-25
1650862730.0,1650862740.0,motion,2022-04-25
1650866130.0,1650866140.0,motion,2022-04-25
1650869060.0,1650869090.0,motion,2022-04-25
1650872430.0,1650872440.0,motion,2022-04-25
1650872900.0,1650872920.0,motion,2022-04-25
1650873620.0,1650873640.0,motion,2022-04-25
1650875420.0,1650875770.0,motion,2022-04-25
1650877590.0,1650877710.0,motion,2022-04-25
1650881930.0,1650881960.0,motion,2022-04-25
1650884680.0,1650884710.0,motion,2022-04-25
1650885290.0,1650885320.0,motion,2022-04-25
1650887370.0,1650887400.0,motion,2022-04-25
1650890770.0,1650891100.0,motion,2022-04-25
1650893690.0,1650893990.0,motion,2022-04-25
1650894350.0,1650894680.0,motion,2022-04-25
1650895420.0,1650896230.0,motion,2022-04-25
1650898120.0,1650898680.0,motion,2022-04-25
