start,end,type,night
1646103850.0,1646104070.0,wake,2022-03-01
1646104680.0,1646104690.0,wake,2022-03-01
1646105740.0,1646105780.0,wake,2022-03-01
1646106570.0,1646106990.0,wake,2022-03-01
1646108210.0,1646109020.0,wake,2022-03-01
1646109660.0,1646110050.0,wake,2022-03-01
1646111390.0,1646111580.0,wake,2022-03-01
1646112710.0,1646113180.0,wake,2022-03-01
1646115050.0,1646115400.0,wake,2022-03-01
1646116060.0,1646116150.0,wake,2022-03-01
1646116860.0,1646116920.0,wake,2022-03-01
1646119450.0,1646120370.0,wake,2022-03-01
1646121140.0,1646121270.0,wake,2022-03-01
1646139560.0,1646139680.0,wake,2022-03-01
1646142400.0,1646144380.0,wake,2022-03-01
1646144700.0,1646146420.0,wake,2022-03-01
1646103770.0,1646104170.0,motion,2022-03-01
1646104600.0,1646104690.0,motion,2022-03-01
1646105190.0,1646106150.0,motion,2022-03-01
1646106500.0,1646107000.0,motion,2022-03-01
1646107480.0,1646107500.0,motion,2022-03-01
1646107900.0,1646109000.0,motion,2022-03-01
1646109590.0,1646110040.0,motion,2022-03-01
1646110970.0,1646111000.0,motion,2022-03-01
1646111330.0,1646111720.0,motion,2022-03-01
1646112640.0,1646113160.0,motion,2022-03-01
1646114990.0,1646115370.0,motion,2022-03-01
1646115820.0,1646116510.0,motion,2022-03-01
1646116830.0,1646117320.0,motion,2022-03-01
1646117960.0,1646118280.0,motion,2022-03-01
1646118710.0,1646118730.0,motion,2022-03-01
1646119390.0,1646120440.0,motion,2022-03-01
1646121090.0,1646121330.0,motion,2022-03-01
1646130720.0,1646131250.0,motion,2022-03-01
1646139490.0,1646139680.0,motion,2022-03-01
1646140430.0,1646140450.0,motion,2022-03-01
1646141420.0,1646141440.0,motion,2022-03-01
1646142360.0,1646147090.0,motion,2022-03-01
1646148410.0,1646148630.0,motion,2022-03-01
1646149720.0,1646149740.0,motion,2022-03-01
1645498900.0,1645499090.0,wake,2022-02-22
1645499640.0,1645500020.0,wake,2022-02-22
1645501470.0,1645502930.0,wake,2022-02-22
1645503240.0,1645503370.0,wake,2022-02-22
1645503710.0,1645504050.0,wake,2022-02-22
1645504810.0,1645504840.0,wake,2022-02-22
1645505180.0,1645505600.0,wake,2022-02-22
1645506110.0,1645506650.0,wake,2022-02-22
1645507000.0,1645509030.0,wake,2022-02-22
1645533130.0,1645533880.0,wake,2022-02-22
1645536320.0,1645538110.0,wake,2022-02-22
1645538440.0,1645538880.0,wake,2022-02-22
