timestamp,date,is_wake
1646103600.0,2022-02-28,0
1646103610.0,2022-02-28,0
1646103620.0,2022-02-28,0
1646103630.0,2022-02-28,0
1646103640.0,2022-02-28,0
1646103650.0,2022-02-28,0
1646103660.0,2022-02-28,0
1646103670.0,2022-02-28,0
1646103680.0,2022-02-28,0
1646103690.0,2022-02-28,0
1646103700.0,2022-02-28,0
1646103710.0,2022-02-28,0
1646103720.0,2022-02-28,0
1646103730.0,2022-02-28,0
1646103740.0,2022-02-28,0
1646103750.0,2022-02-28,0
1646103760.0,2022-02-28,0
1646103770.0,2022-02-28,0
1646103780.0,2022-02-28,0
1646103790.0,2022-02-28,0
1646103800.0,2022-02-28,0
1646103810.0,2022-02-28,0
1646103820.0,2022-02-28,0
1646103830.0,2022-02-28,0
1646103840.0,2022-02-28,0
1646103850.0,2022-02-28,1
1646103860.0,2022-02-28,0
1646103870.0,2022-02-28,0
1646103880.0,2022-02-28,0
1646103890.0,2022-02-28,0
1646103900.0,2022-02-28,0
1646103910.0,2022-02-28,0
1646103920.0,2022-02-28,0
1646103930.0,2022-02-28,0
1646103940.0,2022-02-28,0
1646103950.0,2022-02-28,0
1646103960.0,2022-02-28,0
1646103970.0,2022-02-28,0
1646103980.0,2022-02-28,0
1646103990.0,2022-02-28,0
1646104000.0,2022-02-28,0
1646104010.0,2022-02-28,0
1646104020.0,2022-02-28,0
1646104030.0,2022-02-28,1
1646104040.0,2022-02-28,1
1646104050.0,2022-02-28,1
1646104060.0,2022-02-28,1
1646104070.0,2022-02-28,0
1646104080.0,2022-02-28,0
1646104090.0,2022-02-28,0
1646104100.0,2022-02-28,0
1646104110.0,2022-02-28,0
1646104120.0,2022-02-28,0
1646104130.0,2022-02-28,0
1646104140.0,2022-02-28,0
1646104150.0,2022-02-28,0
1646104160.0,2022-02-28,0
1646104170.0,2022-02-28,0
1646104180.0,2022-02-28,0
1646104190.0,2022-02-28,0
1646104200.0,2022-02-28,0
1646104210.0,2022-02-28,0
1646104220.0,2022-02-28,0
1646104230.0,2022-02-28,0
1646104240.0,2022-02-28,0
1646104250.0,2022-02-28,0
1646104260.0,2022-02-28,0
1646104270.0,2022-02-28,0
1646104280.0,2022-02-28,0
1646104290.0,2022-02-28,0
1646104300.0,2022-02-28,0
1646104310.0,2022-02-28,0
1646104320.0,2022-02-28,0
1646104330.0,2022-02-28,0
1646104340.0,2022-02-28,0
1646104350.0,2022-02-28,0
1646104360.0,2022-02-28,0
1646104370.0,2022-02-28,0
1646104380.0,2022-02-28,0
1646104390.0,2022-02-28,0
1646104400.0,2022-02-28,0
1646104410.0,2022-02-28,0
1646104420.0,2022-02-28,0
1646104430.0,2022-02-28,0
1646104440.0,2022-02-28,0
1646104450.0,2022-02-28,0
1646104460.0,2022-02-28,0
1646104470.0,2022-02-28,0
1646104480.0,2022-02-28,0
1646104490.0,2022-02-28,0
1646104500.0,2022-02-28,0
1646104510.0,2022-02-28,0
1646104520.0,2022-02-28,0
1646104530.0,2022-02-28,0
1646104540.0,2022-02-28,0
1646104550.0,2022-02-28,0
1646104560.0,2022-02-28,0
1646104570.0,2022-02-28,0
1646104580.0,2022-02-28,0
1646104590.0,2022-02-28,0
1646104600.0,2022-02-28,0
1646104610.0,2022-02-28,0
1646104620.0,2022-02-28,0
1646104630.0,2022-02-28,0
1646104640.0,2022-02-28,0
1646104650.0,2022-02-28,0
1646104660.0,2022-02-28,0
1646104670.0,2022-02-28,0
1646104680.0,2022-02-28,1
1646104690.0,2022-02-28,0
1646104700.0,2022-02-28,0
1646104710.0,2022-02-28,0
1646104720.0,2022-02-28,0
1646104730.0,2022-02-28,0
1646104740.0,2022-02-28,0
1646104750.0,2022-02-28,0
1646104760.0,2022-02-28,0
1646104770.0,2022-02-28,0
1646104780.0,2022-02-28,0
1646104790.0,2022-02-28,0
1646104800.0,2022-02-28,0
1646104810.0,2022-02-28,0
1646104820.0,2022-02-28,0
1646104830.0,2022-02-28,0
1646104840.0,2022-02-28,0
1646104850.0,2022-02-28,0
1646104860.0,2022-02-28,0
1646104870.0,2022-02-28,0
1646104880.0,2022-02-28,0
1646104890.0,2022-02-28,0
1646104900.0,2022-02-28,0
1646104910.0,2022-02-28,0
1646104920.0,2022-02-28,0
1646104930.0,2022-02-28,0
1646104940.0,2022-02-28,0
1646104950.0,2022-02-28,0
1646104960.0,2022-02-28,0
1646104970.0,2022-02-28,0
1646104980.0,2022-02-28,0
1646104990.0,2022-02-28,0
1646105000.0,2022-02-28,0
1646105010.0,2022-02-28,0
1646105020.0,2022-02-28,0
1646105030.0,2022-02-28,0
1646105040.0,2022-02-28,0
1646105050.0,2022-02-28,0
1646105060.0,2022-02-28,0
1646105070.0,2022-02-28,0
1646105080.0,2022-02-28,0
1646105090.0,2022-02-28,0
1646105100.0,2022-02-28,0
1646105110.0,2022-02-28,0
1646105120.0,2022-02-28,0
1646105130.0,2022-02-28,0
1646105140.0,2022-02-28,0
1646105150.0,2022-02-28,0
1646105160.0,2022-02-28,0
1646105170.0,2022-02-28,0
1646105180.0,2022-02-28,0
1646105190.0,2022-02-28,0
1646105200.0,2022-02-28,0
1646105210.0,2022-02-28,0
1646105220.0,2022-02-28,0
1646105230.0,2022-02-28,0
1646105240.0,2022-02-28,0
1646105250.0,2022-02-28,0
1646105260.0,2022-02-28,0
1646105270.0,2022-02-28,0
1646105280.0,2022-02-28,0
1646105290.0,2022-02-28,0
1646105300.0,2022-02-28,0
1646105310.0,2022-02-28,0
1646105320.0,2022-02-28,0
1646105330.0,2022-02-28,0
1646105340.0,2022-02-28,0
1646105350.0,2022-02-28,0
1646105360.0,2022-02-28,0
1646105370.0,2022-02-28,0
1646105380.0,2022-02-28,0
1646105390.0,2022-02-28,0
1646105400.0,2022-02-28,0
1646105410.0,2022-02-28,0
1646105420.0,2022-02-28,0
1646105430.0,2022-02-28,0
1646105440.0,2022-02-28,0
1646105450.0,2022-02-28,0
1646105460.0,2022-02-28,0
1646105470.0,2022-02-28,0
1646105480.0,2022-02-28,0
1646105490.0,2022-02-28,0
1646105500.0,2022-02-28,0
1646105510.0,2022-02-28,0
1646105520.0,2022-02-28,0
1646105530.0,2022-02-28,0
1646105540.0,2022-02-28,0
1646105550.0,2022-02-28,0
1646105560.0,2022-02-28,0
1646105570.0,2022-02-28,0
1646105580.0,2022-02-28,0
1646105590.0,2022-02-28,0
1646105600.0,2022-02-28,0
1646105610.0,2022-02-28,0
1646105620.0,2022-02-28,0
1646105630.0,2022-02-28,0
1646105640.0,2022-02-28,0
1646105650.0,2022-02-28,0
1646105660.0,2022-02-28,0
1646105670.0,2022-02-28,0
1646105680.0,2022-02-28,0
1646105690.0,2022-02-28,0
1646105700.0,2022-02-28,0
1646105710.0,2022-02-28,0
1646105720.0,2022-02-28,0
1646105730.0,2022-02-28,0
1646105740.0,2022-02-28,1
1646105750.0,2022-02-28,1
1646105760.0,2022-02-28,1
1646105770.0,2022-02-28,1
1646105780.0,2022-02-28,0
1646105790.0,2022-02-28,0
1646105800.0,2022-02-28,0
1646105810.0,2022-02-28,0
1646105820.0,2022-02-28,0
1646105830.0,2022-02-28,0
1646105840.0,2022-02-28,0
1646105850.0,2022-02-28,0
1646105860.0,2022-02-28,0
1646105870.0,2022-02-28,0
1646105880.0,2022-02-28,0
1646105890.0,2022-02-28,0
1646105900.0,2022-02-28,0
1646105910.0,2022-02-28,0
1646105920.0,2022-02-28,0
1646105930.0,2022-02-28,0
1646105940.0,2022-02-28,0
1646105950.0,2022-02-28,0
1646105960.0,2022-02-28,0
1646105970.0,2022-02-28,0
1646105980.0,2022-02-28,0
1646105990.0,2022-02-28,0
1646106000.0,2022-02-28,0
1646106010.0,2022-02-28,0
1646106020.0,2022-02-28,0
1646106030.0,2022-02-28,0
1646106040.0,2022-02-28,0
1646106050.0,2022-02-28,0
1646106060.0,2022-02-28,0
1646106070.0,2022-02-28,0
1646106080.0,2022-02-28,0
1646106090.0,2022-02-28,0
1646106100.0,2022-02-28,0
1646106110.0,2022-02-28,0
1646106120.0,2022-02-28,0
1646106130.0,2022-02-28,0
1646106140.0,2022-02-28,0
1646106150.0,2022-02-28,0
1646106160.0,2022-02-28,0
1646106170.0,2022-02-28,0
1646106180.0,2022-02-28,0
1646106190.0,2022-02-28,0
1646106200.0,2022-02-28,0
1646106210.0,2022-02-28,0
1646106220.0,2022-02-28,0
1646106230.0,2022-02-28,0
1646106240.0,2022-02-28,0
1646106250.0,2022-02-28,0
1646106260.0,2022-02-28,0
1646106270.0,2022-02-28,0
1646106280.0,2022-02-28,0
1646106290.0,2022-02-28,0
1646106300.0,2022-02-28,0
1646106310.0,2022-02-28,0
1646106320.0,2022-02-28,0
1646106330.0,2022-02-28,0
1646106340.0,2022-02-28,0
1646106350.0,2022-02-28,0
1646106360.0,2022-02-28,0
1646106370.0,2022-02-28,0
1646106380.0,2022-02-28,0
1646106390.0,2022-02-28,0
1646106400.0,2022-02-28,0
1646106410.0,2022-02-28,0
1646106420.0,2022-02-28,0
1646106430.0,2022-02-28,0
1646106440.0,2022-02-28,0
1646106450.0,2022-02-28,0
1646106460.0,2022-02-28,0
1646106470.0,2022-02-28,0
1646106480.0,2022-02-28,0
1646106490.0,2022-02-28,0
1646106500.0,2022-02-28,0
1646106510.0,2022-02-28,0
1646106520.0,2022-02-28,0
1646106530.0,2022-02-28,0
1646106540.0,2022-02-28,0
1646106550.0,2022-02-28,0
1646106560.0,2022-02-28,0
1646106570.0,2022-02-28,1
1646106580.0,2022-02-28,1
1646106590.0,2022-02-28,0
1646106600.0,2022-02-28,0
1646106610.0,2022-02-28,0
1646106620.0,2022-02-28,0
1646106630.0,2022-02-28,0
1646106640.0,2022-02-28,0
1646106650.0,2022-02-28,0
1646106660.0,2022-02-28,0
1646106670.0,2022-02-28,0
1646106680.0,2022-02-28,0
1646106690.0,2022-02-28,0
1646106700.0,2022-02-28,0
1646106710.0,2022-02-28,0
1646106720.0,2022-02-28,1
1646106730.0,2022-02-28,1
1646106740.0,2022-02-28,1
1646106750.0,2022-02-28,1
1646106760.0,2022-02-28,1
1646106770.0,2022-02-28,1
1646106780.0,2022-02-28,0
1646106790.0,2022-02-28,0
1646106800.0,2022-02-28,0
