start,end,type,night
1636430350.0,1636431130.0,wake,2021-11-09
1636466360.0,1636466380.0,wake,2021-11-09
1636427780.0,1636427840.0,motion,2021-11-09
1636429020.0,1636429040.0,motion,2021-11-09
1636429490.0,1636429510.0,motion,2021-11-09
1636429950.0,1636431450.0,motion,2021-11-09
1636433020.0,1636433040.0,motion,2021-11-09
1636460060.0,1636460090.0,motion,2021-11-09
1636466290.0,1636466390.0,motion,2021-11-09
1636466850.0,1636466870.0,motion,2021-11-09
1636342020.0,1636342040.0,wake,2021-11-08
1636343450.0,1636346030.0,wake,2021-11-08
1636363740.0,1636363820.0,wake,2021-11-08
1636370930.0,1636372690.0,wake,2021-11-08
1636373110.0,1636373120.0,wake,2021-11-08
1636373470.0,1636374730.0,wake,2021-11-08
1636375620.0,1636376030.0,wake,2021-11-08
1636376410.0,1636376530.0,wake,2021-11-08
1636377050.0,1636377080.0,wake,2021-11-08
1636377410.0,1636377850.0,wake,2021-11-08
1636379510.0,1636379590.0,wake,2021-11-08
1636380140.0,1636380210.0,wake,2021-11-08
1636381940.0,1636381950.0,wake,2021-11-08
1636382450.0,1636382530.0,wake,2021-11-08
1636383670.0,1636384040.0,wake,2021-11-08
1636386620.0,1636387100.0,wake,2021-11-08
1636340450.0,1636340460.0,motion,2021-11-08
1636341950.0,1636342010.0,motion,2021-11-08
1636342930.0,1636346130.0,motion,2021-11-08
1636346620.0,1636346650.0,motion,2021-11-08
1636355200.0,1636355230.0,motion,2021-11-08
1636357650.0,1636357660.0,motion,2021-11-08
1636361180.0,1636361190.0,motion,2021-11-08
1636363660.0,1636363790.0,motion,2021-11-08
1636366980.0,1636367000.0,motion,2021-11-08
1636369620.0,1636369640.0,motion,2021-11-08
1636370120.0,1636370130.0,motion,2021-11-08
1636370870.0,1636372670.0,motion,2021-11-08
1636373080.0,1636373120.0,motion,2021-11-08
1636373430.0,1636374710.0,motion,2021-11-08
1636375580.0,1636376490.0,motion,2021-11-08
1636376920.0,1636377930.0,motion,2021-11-08
1636378250.0,1636378820.0,motion,2021-11-08
1636379200.0,1636380170.0,motion,2021-11-08
1636380520.0,1636380920.0,motion,2021-11-08
1636381250.0,1636382690.0,motion,2021-11-08
1636383600.0,1636383990.0,motion,2021-11-08
1636384900.0,1636384910.0,motion,2021-11-08
1636385280.0,1636385570.0,motion,2021-11-08
1636386150.0,1636386180.0,motion,2021-11-08
1636386580.0,1636387070.0,motion,2021-11-08
1635907080.0,1635907190.0,wake,2021-11-03
1635907880.0,1635909260.0,wake,2021-11-03
1635919970.0,1635920050.0,wake,2021-11-03
1635936530.0,1635938540.0,wake,2021-11-03
1635939350.0,1635941130.0,wake,2021-11-03
1635942370.0,1635943730.0,wake,2021-11-03
1635944190.0,1635944330.0,wake,2021-11-03
1635950050.0,1635950070.0,wake,2021-11-03
1635950920.0,1635951230.0,wake,2021-11-03
1635904820.0,1635905160.0,motion,2021-11-03
1635905710.0,1635905730.0,motion,2021-11-03
1635906140.0,1635906520.0,motion,2021-11-03
1635907000.0,1635907170.0,motion,2021-11-03
1635907830.0,1635909260.0,motion,2021-11-03
1635919570.0,1635919580.0,motion,2021-11-03
1635919910.0,1635920020.0,motion,2021-11-03
1635924120.0,1635924340.0,motion,2021-11-03
1635932760.0,1635932780.0,motion,2021-11-03
1635936380.0,1635938530.0,motion,2021-11-03
1635939300.0,1635941100.0,motion,2021-11-03
1635942310.0,1635943780.0,motion,2021-11-03
1635944110.0,1635944720.0,motion,2021-11-03
1635945500.0,1635946220.0,motion,2021-11-03
1635946810.0,1635946900.0,motion,2021-11-03
1635947900.0,1635947910.0,motion,2021-11-03
1635948830.0,1635948870.0,motion,2021-11-03
1635949220.0,1635949500.0,motion,2021-11-03
1635949980.0,1635950160.0,motion,2021-11-03
1635950470.0,1635951570.0,motion,2021-11-03
1635820070.0,1635820110.0,wake,2021-11-02
1635822100.0,1635822160.0,wake,2021-11-02
1635822800.0,1635823080.0,wake,2021-11-02
1635823870.0,1635824060.0,wake,2021-11-02
1635824960.0,1635825000.0,wake,2021-11-02
1635825310.0,1635825590.0,wake,2021-11-02
1635828760.0,1635828790.0,wake,2021-11-02
1635829160.0,1635829790.0,wake,2021-11-02
1635841060.0,1635841110.0,wake,2021-11-02
1635848240.0,1635851900.0,wake,2021-11-02
1635852760.0,1635854300.0,wake,2021-11-02
1635857340.0,1635857400.0,wake,2021-11-02
1635859880.0,1635859910.0,wake,2021-11-02
1635861330.0,1635861340.0,wake,2021-11-02
1635862300.0,1635862700.0,wake,2021-11-02
1635863930.0,1635863980.0,wake,2021-11-02
1635819040.0,1635819060.0,motion,2021-11-02
1635819600.0,1635820090.0,motion,2021-11-02
1635820790.0,1635820810.0,motion,2021-11-02
1635821300.0,1635821320.0,motion,2021-11-02
1635821910.0,1635822450.0,motion,2021-11-02
1635822770.0,1635824570.0,motion,2021-11-02
1635824890.0,1635825990.0,motion,2021-11-02
1635828310.0,1635828320.0,motion,2021-11-02
1635828690.0,1635828790.0,motion,2021-11-02
1635829130.0,1635829750.0,motion,2021-11-02
1635830080.0,1635830200.0,motion,2021-11-02
1635839540.0,1635839560.0,motion,2021-11-02
1635840910.0,1635841080.0,motion,2021-11-02
1635846660.0,1635846680.0,motion,2021-11-02
1635847810.0,1635847850.0,motion,2021-11-02
1635848200.0,1635851880.0,motion,2021-11-02
1635852700.0,1635854450.0,motion,2021-11-02
1635855500.0,1635855530.0,motion,2021-11-02
