timestamp,date,is_wake
1636426800.0,2021-11-08,0
1636426810.0,2021-11-08,0
1636426820.0,2021-11-08,0
1636426830.0,2021-11-08,0
1636426840.0,2021-11-08,0
1636426850.0,2021-11-08,0
1636426860.0,2021-11-08,0
1636426870.0,2021-11-08,0
1636426880.0,2021-11-08,0
1636426890.0,2021-11-08,0
1636426900.0,2021-11-08,0
1636426910.0,2021-11-08,0
1636426920.0,2021-11-08,0
1636426930.0,2021-11-08,0
1636426940.0,2021-11-08,0
1636426950.0,2021-11-08,0
1636426960.0,2021-11-08,0
1636426970.0,2021-11-08,0
1636426980.0,2021-11-08,0
1636426990.0,2021-11-08,0
1636427000.0,2021-11-08,0
1636427010.0,2021-11-08,0
1636427020.0,2021-11-08,0
1636427030.0,2021-11-08,0
1636427040.0,2021-11-08,0
1636427050.0,2021-11-08,0
1636427060.0,2021-11-08,0
1636427070.0,2021-11-08,0
1636427080.0,2021-11-08,0
1636427090.0,2021-11-08,0
1636427100.0,2021-11-08,0
1636427110.0,2021-11-08,0
1636427120.0,2021-11-08,0
1636427130.0,2021-11-08,0
1636427140.0,2021-11-08,0
1636427150.0,2021-11-08,0
1636427160.0,2021-11-08,0
1636427170.0,2021-11-08,0
1636427180.0,2021-11-08,0
1636427190.0,2021-11-08,0
1636427200.0,2021-11-08,0
1636427210.0,2021-11-08,0
1636427220.0,2021-11-08,0
1636427230.0,2021-11-08,0
1636427240.0,2021-11-08,0
1636427250.0,2021-11-08,0
1636427260.0,2021-11-08,0
1636427270.0,2021-11-08,0
1636427280.0,2021-11-08,0
1636427290.0,2021-11-08,0
1636427300.0,2021-11-08,0
1636427310.0,2021-11-08,0
1636427320.0,2021-11-08,0
1636427330.0,2021-11-08,0
1636427340.0,2021-11-08,0
1636427350.0,2021-11-08,0
1636427360.0,2021-11-08,0
1636427370.0,2021-11-08,0
1636427380.0,2021-11-08,0
1636427390.0,2021-11-08,0
1636427400.0,2021-11-08,0
1636427410.0,2021-11-08,0
1636427420.0,2021-11-08,0
1636427430.0,2021-11-08,0
1636427440.0,2021-11-08,0
1636427450.0,2021-11-08,0
1636427460.0,2021-11-08,0
1636427470.0,2021-11-08,0
1636427480.0,2021-11-08,0
1636427490.0,2021-11-08,0
1636427500.0,2021-11-08,0
1636427510.0,2021-11-08,0
1636427520.0,2021-11-08,0
1636427530.0,2021-11-08,0
1636427540.0,2021-11-08,0
1636427550.0,2021-11-08,0
1636427560.0,2021-11-08,0
1636427570.0,2021-11-08,0
1636427580.0,2021-11-08,0
1636427590.0,2021-11-08,0
1636427600.0,2021-11-08,0
1636427610.0,2021-11-08,0
1636427620.0,2021-11-08,0
1636427630.0,2021-11-08,0
1636427640.0,2021-11-08,0
1636427650.0,2021-11-08,0
1636427660.0,2021-11-08,0
1636427670.0,2021-11-08,0
1636427680.0,2021-11-08,0
1636427690.0,2021-11-08,0
1636427700.0,2021-11-08,0
1636427710.0,2021-11-08,0
1636427720.0,2021-11-08,0
1636427730.0,2021-11-08,0
1636427740.0,2021-11-08,0
1636427750.0,2021-11-08,0
1636427760.0,2021-11-08,0
1636427770.0,2021-11-08,0
1636427780.0,2021-11-08,0
1636427790.0,2021-11-08,0
1636427800.0,2021-11-08,0
1636427810.0,2021-11-08,0
1636427820.0,2021-11-08,0
1636427830.0,2021-11-08,0
1636427840.0,2021-11-08,0
1636427850.0,2021-11-08,0
1636427860.0,2021-11-08,0
1636427870.0,2021-11-08,0
1636427880.0,2021-11-08,0
1636427890.0,2021-11-08,0
1636427900.0,2021-11-08,0
1636427910.0,2021-11-08,0
1636427920.0,2021-11-08,0
1636427930.0,2021-11-08,0
1636427940.0,2021-11-08,0
1636427950.0,2021-11-08,0
1636427960.0,2021-11-08,0
1636427970.0,2021-11-08,0
1636427980.0,2021-11-08,0
1636427990.0,2021-11-08,0
1636428000.0,2021-11-08,0
1636428010.0,2021-11-08,0
1636428020.0,2021-11-08,0
1636428030.0,2021-11-08,0
1636428040.0,2021-11-08,0
1636428050.0,2021-11-08,0
1636428060.0,2021-11-08,0
1636428070.0,2021-11-08,0
1636428080.0,2021-11-08,0
1636428090.0,2021-11-08,0
1636428100.0,2021-11-08,0
1636428110.0,2021-11-08,0
1636428120.0,2021-11-08,0
1636428130.0,2021-11-08,0
1636428140.0,2021-11-08,0
1636428150.0,2021-11-08,0
1636428160.0,2021-11-08,0
1636428170.0,2021-11-08,0
1636428180.0,2021-11-08,0
1636428190.0,2021-11-08,0
1636428200.0,2021-11-08,0
1636428210.0,2021-11-08,0
1636428220.0,2021-11-08,0
1636428230.0,2021-11-08,0
1636428240.0,2021-11-08,0
1636428250.0,2021-11-08,0
1636428260.0,2021-11-08,0
1636428270.0,2021-11-08,0
1636428280.0,2021-11-08,0
1636428290.0,2021-11-08,0
1636428300.0,2021-11-08,0
1636428310.0,2021-11-08,0
1636428320.0,2021-11-08,0
1636428330.0,2021-11-08,0
1636428340.0,2021-11-08,0
1636428350.0,2021-11-08,0
1636428360.0,2021-11-08,0
1636428370.0,2021-11-08,0
1636428380.0,2021-11-08,0
1636428390.0,2021-11-08,0
1636428400.0,2021-11-08,0
1636428410.0,2021-11-08,0
1636428420.0,2021-11-08,0
1636428430.0,2021-11-08,0
1636428440.0,2021-11-08,0
1636428450.0,2021-11-08,0
1636428460.0,2021-11-08,0
1636428470.0,2021-11-08,0
1636428480.0,2021-11-08,0
1636428490.0,2021-11-08,0
1636428500.0,2021-11-08,0
1636428510.0,2021-11-08,0
1636428520.0,2021-11-08,0
1636428530.0,2021-11-08,0
1636428540.0,2021-11-08,0
1636428550.0,2021-11-08,0
1636428560.0,2021-11-08,0
1636428570.0,2021-11-08,0
1636428580.0,2021-11-08,0
1636428590.0,2021-11-08,0
1636428600.0,2021-11-08,0
1636428610.0,2021-11-08,0
1636428620.0,2021-11-08,0
1636428630.0,2021-11-08,0
1636428640.0,2021-11-08,0
1636428650.0,2021-11-08,0
1636428660.0,2021-11-08,0
1636428670.0,2021-11-08,0
1636428680.0,2021-11-08,0
1636428690.0,2021-11-08,0
